Profile Name,Date,Data,Star
PrimeFan,"Reviewed in the United States on July 26, 2024","In order to get the installation instructions, you'll need to download the Sensi mobile app to your phone first. The Sensi mobile app walks you through the installation process and setup. Once installed, it is a reliable thermostat with an easy to read display. The mobile app is also also easy to use. I liked this thermostat so much that I bought another one and installed it for a relative to replace their old thermostat that stopped working.",5.0 out of 5 stars
ray c,"Reviewed in the United States on August 25, 2024",best smart thermostat out of the several i have tried.,5.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on August 6, 2024",So easy to install works great with a damper system with an upstairs n mail level thermostats (I have two) only change the app is shared by one account you can’t invite someone you have to share a login .,5.0 out of 5 stars
Michael,"Reviewed in the United States on August 20, 2024",Love that I can control the temperature out side the house and installation was easy,5.0 out of 5 stars
Amer Bedi,"Reviewed in the United States on August 13, 2024",This Wi-Fi Thermostat makes life much simpler. You can control the temperature of your home from anywhere using the Sensi app from your cell phone. Extremely convenient. Great price. Very easy to install.,5.0 out of 5 stars
Bearded Wonder,"Reviewed in the United States on July 19, 2024","First of all, installation is so insanely simple. It tells you everything via the all. EVERYTHING. Setting the schedule and working through the app for programming is simple as well. I believe the efficiency of the temperature control is far greater than anything I have ever owned. It has a sleek appearance, performs amazingly well, simple install and use. Even the wiring was easy. I’ve not used the support as I haven’t needed it. The app has all your answers. Highly recommend.",5.0 out of 5 stars
Anthonettedm,"Reviewed in the United States on August 16, 2024",Nice size screen. Easy to install and set up.,4.0 out of 5 stars
RICH G.,"Reviewed in the United States on September 4, 2024",Great product! Fast delivery!,5.0 out of 5 stars
Big Al,"Reviewed in the United States on August 7, 2024","Simple, eazy, peazy install!! I use it to check temp while away from home, for days at a time!!
On my way home, I tell Alexa to turn thermostat up or down ,,, enter COOL home!
Took me 30/45 mins. to set up.",5.0 out of 5 stars
John D.,"Reviewed in the United States on August 20, 2024",Easy to install and integrates with Alexa. Works better than I anticipated.,5.0 out of 5 stars
DJL,"Reviewed in the United States on August 23, 2024","This has worked perfectly, easy to install and their support is wonderful.",5.0 out of 5 stars
Jimmy D,"Reviewed in the United States on August 5, 2024",Installing was very simple. Large backplate I bought with it matches perfectly. I like that I can tell Alexa to raise or lower the temperature. If I'm real lazy that helps. On days I have energy I just open the app on my phone and change 🌡 temperature.,5.0 out of 5 stars
Kurt Leander,"Reviewed in the United States on August 22, 2024","Easy setup.Works perfectly.We Have tried other thermostats,but none can compare to the Sensi.I highly recommend.",5.0 out of 5 stars
Leo,"Reviewed in the United States on August 7, 2024","It is a great thermostat. It works like a traditional one, with buttons that are easy and press. It also works with Homekit AND Alexa at the same time. You can use whatever is convenient whenever you want. Even remotely!",5.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on July 29, 2024","I put one in my old house, and put two in my new house. Easy to install, easy to hook up to internet, and easy to operate. Wifi lets you set temps from your phone when you forget to do it before leaving home.",5.0 out of 5 stars
zarchitect,"Reviewed in the United States on June 27, 2019","I research everything (probably over-extensively) before I buy - especially a gadget. I know I wanted more control over temperature (in and out of the house) - that was primary without spending a 2nd mortgage to set a temperature.

At the end, it came down to the hockey-puck or this one (hockey-puck being the ubiquitous Nest). EcoBee and Honeywell also had ones and looked compelling - each one with features that were eyebrow raising. But at the end, I just needed a way to keep tabs of the temperature while away. I didn't need a weather report (my phone does that), a high-rez touch screen (it's a thermostat - not a TV), nor for it to be so smart that it turns into HAL (Space Odyssey reference in case you needed to know). All the competitors did that and more - the hockey puck apparently the worst of the bunch as to stalking you to see how many breaths you put out to offset it by .004 degrees (or something like that). AND - in an age where we're now monitored 24/7 by Alexa, Google, Siri and the smart toaster and microwave - listening to our every word so they can sell our every secrets and desires to evil marketers for a billion dollars so they could target spam us when we're the most vulnerable and end up with 55 gallons of ice cream, a Euro-massager, and a pet iguana at 3am on a Wednesday hand delivered by a chippery Amazon Prime delivery guy in a rented U-Haul van stuffed to the gill with the hopes and nightmares of other unsuspecting souls.

Anyway - privacy was a concern so I really didn't want Alexa or anything with a microphone. If I really wanted to talk to a wall, I'll go to the mirror and start singing - at least I have an audience of one that way... If our house has a microphone embedded in everything and we start blurting out commands indiscriminately to meet our over-entitled needs like bi-polar lunatics - when will it stop? We'll end up vegetables sitting on the couch not lifting a finger eating our 55 gallons of ice cream... AHA! I knew it!

I digress - it's a thermostat. I don't have a consistent schedule so I can't have it create one magically - it can't read my mind... yet. And some days I like it cooler than others - what then? Will I have a verbal fight with the hockey puck? It would win - it's too smart for me!

So I needed something that was a step up from the ol' knob and tube dial form the days of Kojak and have the ability to see / control this thing from 2000 miles away as I worry that I left something on (Bonus - I can make the other house-occupants suffer remotely if they do me wrong). I can also check on whether they set the temperature down to -50 thinking that it'll it cool off faster and they leave the house / windows open. Maybe I do need a yelling hockey puck...

Oh - Emerson. In the past Emerson was known as the bane of the electronics world - breaking down on day 91 on a 90-day warranty gadget. The epitome of planned-obsolescence! I'm giving it another chance - maybe they grey up a little. If I see polar bears roaming my living room eating my ice scream when I come home, I won't be happy - stay tuned on that...

Oh - before I go - also needed it to be dumb enough that if something failed (because it always does at the most inopportune time) - it won't freak out. AKA - some of the devices needed a 24/7 WiFi connection Why does one gadget need to depend on another for survival? So if my WiFi goes out then I die of heatstroke?

For all you readers out there - buy it for what you want to get out of it but don't be sold on things that truly don't matter in your daily lives for at the end of the day, it's just a thermostat - not a hyper-augmented inner core balancing module.",4.0 out of 5 stars
Casey Zimmerman,"Reviewed in the United States on August 13, 2024","Looks great, works great, and love having a fairly user friendly app to control the thermostat.",5.0 out of 5 stars
DNA,"Reviewed in the United States on September 7, 2020","I am so happy I bought this. I got a new AC and I wanted something more hi tech than the thermostat that it came with. I also didn’t want to spend $200 on a Nest. I just wanted something simple that was programmable but also worked with Alexa. This is it! I actually did my research and found this was better than the equivalent Honeywell thermostat.
1. If you have both central air/Heat you do not need a C-wire. I live in a condo and they were having problems with the c-wire so I told them to just install it without it, and it still works perfectly. It does have AA batteries that I will have to change eventually but that’s fine.
2. I love that it works with Alexa. I like it colder at night so I set up a routine, I tell Alexa “Good Night” and she shuts off my lights and turns the air down to my desired temp.
3. This thing has GeoFencing! I thought I would need to program it for weekdays but this is even better. Every time I take my phone 3 miles away, it automatically raises the temp 3 degrees and then lowers it again when I’m back within a 3 mile range. So if I’m just walking my dog or running an errand in the neighborhood it won’t adjust unnecessarily and only does it when I’m gone for longer periods.
4. Also has programmable schedules for those who choose this. I just use Alexa and Geofencing so I don’t even have to use this feature.
5. I think it’s prettier than the Honeywell and the Nest. I like that it’s white and has a white glow on the screen so it looks better on the wall. The Honeywell has a green light apparently.
6. Optional Humidity control. You can set it to a certain humidity percentage and it will overcool a couple of degrees to reach your humidity level. I loved this at first but it didn’t work for me because it was doing it even when I was away and I would rather it just keep the temperature that I wanted instead. But this is a great feature if that is important to you.
7. 100% control with the Sensi app. I can adjust my temp from my bed, from work, from my car, while on vacation . It’s amazing. I honestly have not even had to touch the actual thermostat since it was installed. And the fact that you can have Alexa control it and tell you the temp inside and outside is awesome.
8. All of these features are optional. You can turn them on and off in the app and cater the system to your family’s needs. Oh and do you have kids or a pesky family member that keeps changing the temp? You can actually lock the buttons on the actual unit from the app and use only the app.

This does not have room sensors and it will not learn your schedule or figure out what room you are in or anything like the Nest or other thermostats do. But if you are like me and live in a small space then those features aren’t necessary and with the Geofencing, even if my schedule fluctuates, it will still only adjust if I’m 3 miles away no matter what my schedule is.

Overall I say this is so worth the price. I should have bought this a long time ago. I am very happy at the moment but I will come back and update the review if anything changes.",5.0 out of 5 stars
Brandon,"Reviewed in the United States on August 18, 2024",Love being able to control the thermostat from my phone and set schedules.,5.0 out of 5 stars
unicorn,"Reviewed in the United States on July 26, 2024",Somehow the Wi-Fi and clock / humidity icon never came on,4.0 out of 5 stars
irishlad,"Reviewed in the United States on July 20, 2024","Can’t say enough on how easy this was to install. Once you download the app, it takes you through step by step on how to wire using existing wiring and connect to Wi-Fi. I had it up and running in 15 min. I love being able to program right from the app, or remotely change the temp",5.0 out of 5 stars
S. Hoffman,"Reviewed in the United States on June 17, 2024","There are many smart thermostats available these days with decent reviews. I looked at several and sifted through those reviews.
The reason I chose the Sensi thermostat is because it blended familiar old style buttons and display screen with new high tech smart thermostat capabilities. We have a vacation home that outside temperatures can vary from 5 degrees during the winter to 95 degrees during the summer. We have had the Sensi thermostat installed for over a year and adjust the temperature prior to our arrival and can monitor the indoor temperature of the house from 200 miles away via wifi.
It has worked flawlessly and decided to install an additional one in our primary residence this year. Highly recommended!",5.0 out of 5 stars
Rolo,"Reviewed in the United States on July 1, 2024","It looks solid, attractive, good quality, and it met my expectations. It connected smoothly and quickly to my WiFi network. In my case, I only replaced my previous traditional thermostat, so I didn't need to read the directions or any external advice with connections. The device comes with the initials of the colors of the wires though. I think taking a photo of the previous connections is a good practice before unplugging the cables from the old device. I've been using the thermostat for about three weeks now and it always connects immediately from wherever I am.",5.0 out of 5 stars
MD and AZ,"Reviewed in the United States on October 15, 2022","I have two Sensi thermostats, one for our primary home in MD and one for a second home in AZ. Our HVAC in AZ is conventional forced air system, so the set up was straightforward and pretty seamless - it took a few tries to get it to connect to Wi-Fi but once it finally took we were good to go. Fortified by my success I charged ahead with installing one at the MD house, which was built in 1928 and has two separate systems - the original hot water radiators for heat and a separate forced air AC system. Again the set up was straightforward - I followed the prompts on the app and still had to try several times to get it to connect to Wi-Fi but eventually it did and all seemed well. One aspect of the set up that was fraught with peril was that the set up prompts directed me cut the built in C wire on the Sensi. This seemed a very final move so before I did it I did some googling to try to educate myself on what the C wire is for and essentially determined that because I have two totally separate systems that don’t talk to each other, I don’t need a C wire. So I cut the wire and all seemed operational.

When I turned the heat on I noticed that I didn’t hear the characteristic whistle of the radiators getting going and that the boiler was not kicking on. I then discovered that the forced air was blowing, even though the thermostat was in “heat” mode. Then, when I put it in “cool” mode and cranked up the setting, the furnace would kick on. In a slight panic I reviewed the photo I took of my old thermostat wiring and saw that it was the same configuration as what the Sensi app had walked me through, so I knew that wasn’t the issue. Based on the negative reviews I had read, I didn’t have much hope that the Sensi help page would actually be helpful, but I found an FAQ along the lines of “ why isn’t my heat turning on”. It suggested that I needed to configure my thermostat to talk to my system, and walked me through changing the default settings on the thermostat itself to work with my specific system configuration. And - success!!! The heat kicked on in “heat” mode and the AC kicked on in “cool” mode and it was squared away.

So my main takeaways are that you have to stick with it and perhaps do some troubleshooting, but this is good affordable smart thermostat solution. I really like that it looks like a regular thermostat, meaning minimal wall patching of the area around it, and the app seems to work well and be pretty intuitive. And - MD gave me a $75 rebate so it was even cheaper (incomprehensibly AZ does not offer a rebate.)

So - I recommend!",4.0 out of 5 stars
Jeff Lester,"Reviewed in the United States on August 14, 2024",Easy to follow directions on their app and I was able to install by myself.,5.0 out of 5 stars
agl01,"Reviewed in the United States on August 8, 2024",Product works well and the support help line is very helpful even for the most inexperienced.,5.0 out of 5 stars
Lucy,"Reviewed in the United States on August 4, 2024","Love this item I can turn on/off or change temperature from wherever I am at work, traveling I highly recommend this item",5.0 out of 5 stars
Customer,"Reviewed in the United States on November 10, 2023","Wanted to upgrade the thermostat unit but my wiring didn't include the c-wire which removes many other options from the table. Luckily the ST55 doesn't require it (and instead uses batteries). The ST55 is actually Emerson's lower tier smart thermostat, and doesn't have a lot of the bells and whistles of their higher end units. The design is also much more traditional, as opposed to the higher end units, which basically are entirely screen, no buttons. But I like having the buttons and didn't neccessarily want to mount somthing that looked like a smart phone on the wall.

The installation was very straight forward and the included bubble level made mounting it horizontally level quite easy. The app guides you through install and as long as you know what your wires are, you shouldn't have any problem.

Using it is very straight foward. Basic functionality is all supported like setting a temperature and setting a schedule. If you generally just want to do the most basic of tasks then this thermostat will definitely suffice. The information is all displayed on the screen. The screen displays both time and humidity, but alternates it - so if you want to know the humidity and it currently displays time, just wait a few second and it will switch. The associated application is also pretty useful and lets you see and control the unit from your smart phone. If you register an account you also can get notifications - for example, when the humidity is above 70% you'll get an email (at which point you can turn on the dehumidifier or AC). I personally haven't had any issues with it after a few months of use, so as far as I can tell, this unit is completely reliable - it does what I need it to do, no more and no less.

The higher end models will also obviously have all the same functionality along with even more advanced functionality I'm guessing, but if you don't really want something super fancy and like the traditional appearence of this unit, then this will be more than adaquate. Also if you don't have the C-wire then you simply won't have too many options anyway. If however you really want even more smart features and want something more futuristic, then well a higher-end model might suit you more.",5.0 out of 5 stars
DH,"Reviewed in the United States on July 29, 2024","Would have been a nice unit but I need to return it. All of my Wi-Fi access points in my house are set up for WPA3 only, as even WPA2/3 transitional is not secure. Rufus AI generated answer incorrectly said this product supports WPA3, which it absolutely does not. Tried on a temporary WPA2 network and it connected right away. Then I did my usual ""will this work with the Internet down"", and the answer is a hard no, I could not even do a basic set temperature change with the Internet down. Strike two. Third strike is that the compatibility of this item with Home Assistant is pretty poor. There is a GitHub integration out there, but again it's not local control, it goes out to the Emerson / Copeland servers to execute commands. Strike three.

One pro for this item, though, is they did have phone support that helped talk through the wiring setup for this for my ancient geothermal heat pump. Rather DIY friendly, all things considered.",3.0 out of 5 stars
Korryn,"Reviewed in the United States on May 3, 2024","Works great. Easy to install myself following a YouTube video. Setting up to wifi was simplified as well. The programming works great and no issues with anything really, except the batteries it came with. The batteries lasted less than a year (10 months) and no longer worked even when the batteries showed 4 bars on the display. When this happens, you can no longer control the thermostat from the app or it goes offline and the wifi signal disappears or stops displaying on the top left corner of the screen.

I still recommend this thermostat and will try out other batteries, even though the Energizer batteries it came with are typically good batteries.

Note: I'm using the C-wire. Forced air furnace, heating and cooling system.",4.0 out of 5 stars
Tasty Bits,"Reviewed in the United States on September 14, 2020","I own two of these units. One in a Commercial setting and one Residential. Overall decent product but it may not be the easiest install if you don’t prepare.

Pro: app is very informative, very configurable and granular.

Con: Temperature spread not configurable. Unit seems to be confused for the first 12 hrs after install or if you change the primary configuration with lots of short cycling of the system. Needs to just sit in an off or not actively heating/cooling for several hours prior to use.

Everything is setup to be user friendly. No physical manuals, install the phone app and it should walk you through everything step by step. 2.4ghz WiFi network support only. Problems arise if your system doesn’t have a Common (C or Blue) wire or if your system is wired in an unexpected manner. My Commercial system was connected using colors that the app configurator deemed “Invalid” yet clearly it worked with the old thermostat. I am not and HVAC tech but using the service manual for the old thermostat I reverse engineered what each wire was for and hooked up the Sensei appropriately.

Other manufacturers let you adjust the temperature spread in the advanced settings to limit and control short cycling of the system and adjust when it comes on usually by configuring a % or specific # of degrees. Emerson uses a generic approach called the “Cycle Rate” with 3 possible settings of Slow, Medium or Fast. Slow supposedly allowing the widest spread in temperature. In my experience this is all of a 1 degree spread but it looks and feels to be a 0 degree spread as the system will come on when the display and target temps match.

The advanced settings are not part of the initial app based setup. You need to download the real user manual to understand and modify the advanced settings as needed to match your system.

Prior to changing your thermostat out, it is best to document your equipment as best as you can and/or dig into the advanced menu of your existing thermostat if digital and document the settings there. It makes a difference of you have single or dual stage Cooling or heat, heat pump, reversing valve power orientation and backup electrical heat. You will need to configure all of that in the new thermostat.

One key step during install is turning on the WiFi network on the thermostat, disconnecting your phone from your regular WiFi and connecting to the thermostat to perform the config, then moving your phone or device back to the regular network to complete the configuration and testing. Also be aware that if your unit cannot connect to the WiFi you want or that it disconnects/drops a lot you are either trying to connect to a 5ghz network or the 2.4Ghz network is saturated with other nearby networks causing a weak signal or your WiFi router is too far away from the thermostat.

One last tip, many WiFi routers from internet providers or stores tout that they provide 2.4Ghz and one or two 5Ghz networks all in one single “Network”. While this is true and will give your computing devices the fastest speeds IOT devices like these thermostats only work on 2.4Ghz and will work absolutely flawless if split the 2.4 and 5 GHz networks giving the 2.4 its own SSID network name. Everything will still route through your main router so you can use the app on a phone connected to the 5Ghz to control your unit on the 2.4Ghz network.",4.0 out of 5 stars
eriberto,"Reviewed in the United States on August 18, 2024",Fácil de instalar,5.0 out of 5 stars
betty j.,"Reviewed in the United States on July 31, 2024",Exactly what I was looking for in a thermostat. Very easy step by step instructions for DIY’s.,5.0 out of 5 stars
D T.,"Reviewed in the United States on August 3, 2024",I now have two of these that work perfectly. The tiny level built into the base plate is a classy installation touch.,5.0 out of 5 stars
El,"Reviewed in the United States on July 10, 2023","Living in a house that hasn’t been updated since the 90’s means we were stuck without a common wire and with a vintage Honeywell basic thermometer, you know the ones, everyone has had one in their first crappy apartment lol.

When we first moved in we converted the downstairs thermostat to a nest and then when moving upstairs we realized the AC was from 1989 and needed to be rewired or replaced. I don’t like to replace things that are working great just to make them tech friendly so I started looking for options.

A local air conditioner dude quoted me $400 to install a nest thermostat with a common wire adapter. I thought that was fair but couldn’t afford it so I tried to do it myself and ran into issues with our ancient AC system’s power source. I gave up on ever having a smart thermostat that I could install myself for an affordable amount of money and we just adjusted it manually and consistently whenever it was hot.

However I got desperate during these Texas 110 degree days recently with my old AC thermostat popping on and off over and over so I started the search over. Determined not to spend $5000 on a whole new system cause yikes.

I found this one on Amazon after an extensive search and thought it’s too good to be true that it doesn’t need a common and it fits where the old 1990’s honeywells need updating.

I installed it so easily just like a normal thermostat, no wire jumping or skinning needed. No adapter on our dinosaur ac! I didn’t even have to open up the ac itself just the wall thermo. The app walked me through everything, and It took me about 45 mins total to connect it and calibrate it for the excess temperature issues we were having (our thermostat is in a hot spot in the room, you can adjust it just for these sorts of situations) within the first day we were seeing a change in the control of the temperature in these hot daytime hours!

A month later I am happy to say it’s working so well and our house is finally eco friendly with a lower bill during the summer. We haven’t had as many issues with our AC running all day and the app gives us a breakdown of energy usage and temperature. I only wish I had found this sooner because it solved a lot of our problems until we can officially replace our very old AC.",5.0 out of 5 stars
Jaq601,"Reviewed in the United States on July 25, 2024","After a week of usage, it is everything I expected. Easy to install for my heat pump and works flawlessly with simple setting adjustments. Highly recommend this item.",5.0 out of 5 stars
Abel Ramirez,"Reviewed in the United States on July 2, 2024","I am a professional in the Building Automation and HVAC Controls Industry and this stat is just what I needed. It gives a little more time between starts and offers the flexibility of adjusting/configuring using the mobile app. The stat does not offer a true deadband in degrees, but does offer a slower/longer delay to starting cooling/heating modes which helps with the energy consumption. Multiple schedules plus separate schedules for each mode Heat/Cool is also a nice feature.",5.0 out of 5 stars
Just Josh,"Reviewed in the United States on March 6, 2022","Installing this thermostat is very easy. Wire it up, setup the app, connect to it with the app, enter a code from the thermostat, and it connects to your wifi and is then available to view and configure in the app from anywhere.

At a basic level it works just like you’d expect any thermostat to work. You can control it right from the thermostat using the up/down arrows for the temperature. There are also buttons to set the heating or cooling mode (or turn it off), set the fan to on all the time or Auto, and to turn it on the programmed schedule mode. This thermostat also has a mode where it can automatically switch between heating and cooling as needed.

You can program the thermostat using the buttons on the unit itself, but it’s much easier to use the app to setup your schedule. You can setup various events throughout the day such as if you want it to be a certain temperature when you wake up, change when you are out for the day, change again when you’re back home, and change again for when you go to bed. In this sense it’s pretty much like any other programmable thermostat.

The app gives you a few nifty features (besides the expected ability to adjust it from anywhere… very convenient from bed):
- You can lock the physical buttons so only the app can control the thermostat. Perfect if you have issues with people adjusting the thermostat when they shouldn’t be.
- You can setup the fan to run a certain amount of time per hour to circulate the air in case the heating and cooling doesn’t need to run the fan much. This is a nice alternative for air circulation compared with just leaving the fan on all the time.
- You can use the app to tweak the “actual” temperature by plus or minus five degrees. This will change the room temperature display number and thus the behavior of the thermostat. This is convenient both for calibrating the thermostat if you want to set it to be exactly the same as another thermometer that you have, and also if you want to use it to set the temperature in another room that might be hotter or colder than the area where the thermostat is located.
- You can see the usage day by day on a graph. You can see how much the heat, air conditioning, and fan were on each day. Very convenient to see how your temperature settings impact the actual energy usage.

A great all around thermostat and a good alternative to “smarter” models if you don’t really care about the smart stuff but still want to be able to control your thermostat from an app.",5.0 out of 5 stars
GaHoss,"Reviewed in the United States on July 7, 2024","I did not need to run a ""C"" wire and it still works perfectly. It gives me great control whenever I'm not home unexpectedly and I can keep the temp using less energy. Conversely, when I unexpectedly get a half day off work, I can open the phone app and change the temp to be cooler when I arrive home.",5.0 out of 5 stars
Edward Donald Wooldridge,"Reviewed in the United States on July 27, 2024",Great smart thermostat. I have used this for 6 months and still satisfied. Local electric company issued a credit that more than paid for the unit.,5.0 out of 5 stars
D. Fulton,"Reviewed in the United States on July 18, 2024",Installed this with a new a/c unit. Easy set up and connection to home WiFi. I like being able to see the temps in the house from anywhere and adjust if desired. The usage information in the app is a nice reference also.,5.0 out of 5 stars
Kara McCaa,"Reviewed in the United States on July 21, 2024",Directions to remove old thermostat and install new thermostat were step by step and very easy to follow. Love that I can easily change the temp from my phone.,5.0 out of 5 stars
Stevie,"Reviewed in the United States on June 7, 2024","This was such an easy install, ANYONE !! Will be able to install this without any problems. The setup and install instructions on the app were easy to follow, so simple, not a lot of unnecessary confusing directions, just a select your product by clicking the pic that matches your product, then it goes into a simple step by step direction with pictures. I was concerned about matching the wires correctly because of how old our thermostat is, and because there are 5-6 wires but far more slots to plug them into but the app made it fail proof. I also loved how easy it was to get it connected to WIFI, took a minute or so and worked perfectly the first time around. Could not be happier with this!!",5.0 out of 5 stars
Lory Tip,"Reviewed in the United States on August 2, 2024",It was very easy to install. Works perfectly and the power company gave me a $75 rebate.,5.0 out of 5 stars
Rockie,"Reviewed in the United States on August 4, 2024",Easy instructions easy to follow. Works like a charm. Love the wifi.,5.0 out of 5 stars
Placeholder,"Reviewed in the United States on May 15, 2024","I cannot say enough good things about this product. It arrived quickly, the thermostat works extremely well. The instructions were just incredible. I thought about having an expert install the thermostat for me. However, the instructions included a video for each step. I was able to install the thermostat myself without a hitch. I don’t think I’ve ever seen a product that has better instructions and we’re available on the app for this product. The thermostat will automatically switch between heating and air-conditioning without having to flip a switch. If you are going to use the plate which is sold separately, install the plate when you installed in your new thermostat?

You will need code to set up the wifi. The code for mine was on the Welcome pamphlet in small print on the last page. It was a little hard to find, but this was the only hitch.",5.0 out of 5 stars
PT,"Reviewed in the United States on January 7, 2020","Emerson did an amazing job with this product! I finally broke down and bought a wifi thermostat because I was tired of having to continually run over to my manual thermostat to adjust it. When going from summer to winter, or winter to spring, there are many days where you need heating on one day, and cooling the next... or heating during the morning... cooling during the day... and heating again during later that night. This makes the wifi thermostat the only logical choice.

My initial concern was the infamous ""c-wire,"" and whether that would be an issue, but Emerson has developed a system that is as foolproof as you can find. You download their app, and simply follow the step-by-step instructions, and voila! If necessary, you can go back a page or two, or you can go through the entire app a page at a time, to familiarize yourself, then go back to the first page and begin. I can't speak highly enough of their app and how well it is done. I only wish other companies would follow suit, and include such an easy to follow instruction app!

As to the thermostat itself, it is not too difficult to figure out, and I was most pleased with how quick and simple it was to setup the daily schedule. That was the one area where it was not as intuitive as it could have been, and a few extra instructions explaining it could have helped. But I still managed to figure it out in just a few minutes of trial & error, since the screen would tell me that I was doing it wrong, and would not let me go to the next step. But again... all in all, it was a surprisingly simple process from start to finish.

I was also pleased with how easy it was to setup the daily schedule. On my 7-day programmable manual thermostat, each day had to be set individually. On the Sensi, you can simply select select the days that you want programmed, and apply the temperature settings to that entire range of days. So rather than having to program 7 individual days, I simply set a schedule for 5 work days, and another schedule for my two days off.

The one thing I would caution everyone about is AA batteries! The batteries in the package were about 70% when I installed them into the thermostat. Fortunately, I keep plenty of rechargeable batteries on hand, so I was able to charge up a set. When I installed those, the battery meter showed a full 100%. I will monitor to see how long the batteries last, but with rechargeable batteries... it's actually no big deal one way or the other.

The unit works fine, and it took no time to install. The mounting bracket uses the exact same holes as the unit I was replacing, and you will probably need the super tiny philips head screwdriver and a pair of needle nosed pliers to push the copper wires back into the wall after you have them inserted & screwed down on the thermostat wall mount. If you leave them extending out, they will block you from being able to snap the face-plate onto the wall mount.

I highly recommend this unit. The cost is excellent... it works excellent... and installation was a breeze!

A+ & 5-Stars!",5.0 out of 5 stars
Afonso charles,"Reviewed in the United States on August 1, 2024",It has done the job for a reasonable price,5.0 out of 5 stars
J. S. Keck,"Reviewed in the United States on March 3, 2024","Added 2 of these last year to replace the ""dumb"" thermostats in our vacation home on Cape Cod. Nest and a lot of other Smart thermostats required a C-wire, which we didn't have. The Sensei units didn't need it, which was a main reason I ended up buying them. BUT, I'm really happy with the purchase now about 8 months later. We have to leave the heat on over the winter as the house is not set up to drain plumbing & winterize, etc. The Sensei units not only give me the current temps in the home, they show me the outside temp. The app also lets me see how much the heat has run for any given day, etc. When it's going to be colder than normal for a few days, it's easy to just open the app and dial up the heat a bit. Don't have to call a neighbor (or my brother in law) to have them go over and adjust the thermostats for us. Plus we got some $ back thru the Mass Save Energy program, so they where practically free. Installation was a little on the fussy side; they lost wifi connection a few times, but I think that's the fault of my Eero mesh system more than the thermostats. So far, they've been great and I can recommend them, especially if you have a remote location you want to monitor.",5.0 out of 5 stars
Shelli F,"Reviewed in the United States on July 31, 2024",Works well with alexa or the app. It gets hot in my office daily,5.0 out of 5 stars
Desert Nurse Practitioner,"Reviewed in the United States on July 10, 2024","Had it installed by professional.
Very easy to use -- large numbers ! Connected to cell phone so an easily change temps when not home. Actually works MILES away ( seems very odd!)
Attractive.
Excellent choice with Rebate from utilty company possible",5.0 out of 5 stars
Bill,"Reviewed in the United States on November 6, 2023","I have a house from the 60s so no C-Wire. We just have RH and W wires. Our furnace is gas with hot water baseboard heat so I think technically it's a boiler. I read others saying they didn't need a C-Wire so I figured I'd give it a try. The setup process makes you select your current wiring setup and if you pick RH and W it says it won't work. I just said I had a C-Wire even though I didn't. I was able to get it connected to Wi-Fi and it seemed good so I was going to wait and see how the batteries held out. Had an issue where the heat was on even though the thermostat wasn't asking for it. Found the thermostat was setup for an electric system so fixed those settings. Then noticed on my Taco control panel that the yellow light that indicates the thermostat is calling for heat was faintly illuminated. It was doing this even when the thermostat mode was set to off. So while it seemed like it may work, it's behaving strange due to the absence of the C-Wire so I'm not taking any chances. Put the old thermostat back and it is back to normal.

I have another one of these thermostats in the finished basement where I do have a C-Wire and it's great. The app is great and I like the usage reports that show how much time the thermostat spent asking for heat.",4.0 out of 5 stars
CDMSALES12539,"Reviewed in the United States on June 14, 2024","Nice quality of features. Easy to use. VERY easy to change between heat and cool modes without having to go to another screen unlike many other manufacturers touch screen units. Unfortuatenly, the app makes you go to another screen (please change that!). Also, I wish the MENU button was a 2 or 3 second press to activate. We hit this menu button accidentally at night, because it it dark, too often when chaning the temperature. Must be changed. Wish had a simple Permanent Hold button in app. Instead, you have to go to another screen to turn schedules OFF. Could be designed better.",5.0 out of 5 stars
ZaHArah,"Reviewed in the United States on May 3, 2024","I was done fighting my nest for a common wire or power issue so I decided to go cheap and find something that still has the smart capabilities at an affordable price. the first unit that I bought for some reason stopped working after a few days. so I swapped it and now this unit has been working perfectly, no issues with the scheduling, no issues connecting, no issues with display. so far it's just been the perfect product that I need right now.",4.0 out of 5 stars
David V. Locker,"Reviewed in the United States on July 13, 2024",I have had the Nest and even though it has a small footprint I hated it. This is so much more user friendly.,5.0 out of 5 stars
Ted Long,"Reviewed in the United States on March 3, 2024","My utility company had a rebate of up to $125 for a self-installed smart thermostat. So, my overall cost was zero. Was simple to install and configure to work with my Amazon Echo. Using the separate app that gets installed on my android phone, allows me to easily set a schedule and/or temporarily set the temperature. The android installed app is so good it changes color while viewing if the (in my case) the heat is actually running.
Current temperature, at the thermostat, is pretty large and easily read. But temp setting is a bit small on the device, but still easy to read. Another useful feature is the current humidity level. With my forced hot air heat, the air dries out very quickly, so when the humidity level drops below 25%, I usually turn on a humidifier to add more moisture in the air. The humidity level, like the current setting. is pretty small on the device, but is also more easily read on the app.
Physical install, and app setup, took me less than 15 minutes, and Alexa setup just a few minutes more. The only thing that I would like to have that is missing is a physical button just to temporarily turn on the back light. But as my phone app works just fine, the lack of a back light only button, is really not an issue.",5.0 out of 5 stars
