Profile Name,Date,Data,Star
Choche G.,"Reviewed in the United States on May 21, 2024","In a central Tx (outside 65% hum) it will fill its 1.7G container in about 12hrs so it does work and that is about 30 pints in 24hrs. Unfortunately, it is somewhat noisy - about the level of a typical a-c window unit made in the 90s (sounds like its vibrating but its not) - not too bad but not too good in say a bedroom at night or even living area with a TV - vol will need to be raised so in an area where sound does not matter this works very well. Haven't used the hose yet but clearly emptying twice a day would get old fast.",4.0 out of 5 stars
Steve E.,"Reviewed in the United States on August 10, 2023","Summary: Excellent customer support and they really stand behind the product. The jury is still out on the quality of the product.
I ordered this product in July 2022 to use in my house crawl space. Because getting it into the crawl space isn't simple, I ran it inside for a week before moving it.
The product was easy to setup and get the app running for remote mgmt. While running inside, I noted that the humidity level reported by the product was 5-10% off from what my Ecobee thermostat reports. Though, that wasn't a big deal for me. I just wanted to keep the crawl space humidity near 50-55%. So, accurate enough.
After approx 90 days of use, the product stopped running with an error code on the display. After contacting support, they confirmed that the refrigerant was low (according to the error code). To address the issue, the seller offered to provide a new unit. The new unit arrived within about 3 days and was up and running.
During the winter months, the product was turned off because the humidity bis generally quite low. In May, we moved to a new home and the humidity was high so I began running the product inside. After approx 2 months of use, the product would run but was no longer extracting moisture from the air. After observing this for 2 days, I noticed that the coils were iced over. After allowing the coil ice to thaw and dry, I tried the unit again with the same result. Within approx 30 mins, the coils would begin to ice up.
At this point, I contacted support again. This product should have a useful life considerably longer than a few months. Again, I had an excellent experience with support. After a few questions and answers (over night for each question/answer because support is in Asia), the seller offered to replace the unit again. I was asked to return the defective unit. Return shipping was provided.
Two days ago, I received the 2nd replacement unit and it has been running fine since setup. In the next few days, the product will go into the crawl space again.
If I experience another failure within the next year, I'll write an updated review.",3.0 out of 5 stars
bethesdaadk,"Reviewed in the United States on October 7, 2022","I have a day left before I can return the unit. The E5 code seems to indicate that the tube isn't properly inserted into the unit - I assume to create a good ""seal"" so that the water can be pumped out. But as my pictures show - the tube insertion is as good as it's going to get.
One extra star because their support team is responding to emails - but it's a long turn-around and I suspect the time-zone difference is great.
I needed this precisely for the pump feature - as another reviewer said. Manually dumping is not helpful.
Update - upgraded rating as I returned original unit to Amazon and ordered a replacement. No E5 code. Unit is working. However, eventually the filter light came on. But there really aren't cleaning instructions - so I treated it the same way as I would a room unit AC and ran the filter under the water in the sink. Though I could barely tell it was dirty - running water through it did appear to make it cleaner - but the filter light is still on. Is there a way to reset the light?",4.0 out of 5 stars
Cindi and Glenn Goodeaux,"Reviewed in the United States on March 6, 2024","We had an old dehumidifier that it was time to replace. We live in an old house in the south, so humidity is a big issue. We like to have a dehumidifier in the bedroom and have found it to be a game changer for my sleep due to my breathing conditions. I loved this one could be managed via an app. That was a big decider when I was shopping for a new one. Our last one heated up the whole bedroom and made it quite miserable. This one does not heat up the room! Purchasing it was a great decision and I will highly recommend it to all I meet!",5.0 out of 5 stars
Ray W,"Reviewed in the United States on October 30, 2023","This dehumidifier has lots of options, the most important to me was the pump so I wouldn't have to empty the water bucket repeatedly. It worked flawlessly and also an easy setup or the wifi.
I set up this Dehumidifier over a year ago. A few weeks ago the unit started displaying an ""E3"" error and wasn't pulling the humidity out of the air. I reached out to Tech support and explained the situation.
They told me that the device was over a year old and wouldn't be eligible for replacement. I asked to escalate since it was only 3 months after the warranty expired and they were able to replace the unit for free. This is the kind of support that always makes me a repeat customer, and I wouldn't hesitate to purchase any of their products...",5.0 out of 5 stars
Nichole M,"Reviewed in the United States on July 1, 2024","We realized after purchase that the electrician that wired our basement only installed one outlet and it was in the ceiling. So it took a couple of months to get someone out to add additional outlets and have the ability to put this to use.
It does work but I have never in my life heard a dehumidifier as loud as this. We have to turn it off at night because it wakes me up multiple times a night otherwise. Not sure if ours is defective or this is typical but folks that are light sleepers and don’t have a level separating your bedroom from wherever this needs to be located may want to consider that.",2.0 out of 5 stars
Noah,"Reviewed in the United States on October 14, 2023","I have an extensive collection of musical instruments. I had an older dehumidifier but emptying it was a constant battle. Plus, once my old one was full the benefits of a dehumidifier quickly go away.
This came with thin surgical tubing that I snaked through a ceiling and returned in a utility sink where every now and again a small amount of water trickles out leaving me with 45-50% humidity.
I hate apps, but this one is easy to use and adjust. My room feels great. I was skeptical about its ability to pump but it's not an issue.
I needed to extend the hose a bit. I bought some slightly smaller tubing at Big Orange sprayed some silicone on the existing tubing and slid the new tubing inside. PerfecT!",5.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on June 9, 2024","Hoping this would last a while, but the pump stopped working after a year of continuous use.
Have this unit set to work continuously in an attic area in Houston, TX where humidity in the summertime is an issue. It works well when it's working, but it's not a commercial type unit, so I guess you can't expect it work reliably for years. The fan is loud and noisy when it does work, but it would get the job done.
If you need a unit that you can expect to use for a long time, invest in a commercial type unit.",2.0 out of 5 stars
Cary,"Reviewed in the United States on March 12, 2024",This dehumidifier only works on a 2.4g Network and when the network is split from 5g network to Accommodate the 2.4g other items on my network fell off. It'd be a great dehumidifier if it worked on a 5g network.,3.0 out of 5 stars
Michigan Man,"Reviewed in the United States on January 8, 2022","Things that were important to me with the dehumidifier were that it was smart, had a large water / tank capacity, could run on a quiet setting and that it worked. This dehumidifier does it all. Setting up the “smartness” of the humidifier was pretty simple, but I haven’t used it much.
I’ve focused mainly on turbo (needed to get my lower level dry quickly!) and the continuous settings. I have used the “comfort” setting as well when I’ve been in the lower-level and needed it to be quieter. I used the timer just once when playing around with it. It worked and was easy to use. I mainly just use the continuous setting.
I haven’t had to change the filter yet, but it looks like it will be pretty easy to do. I have humidifiers where it’s tough to switch out the filter, so this is a nice change. For it’s water capacity of 35 pints, it’s actually pretty compact, light and easy to move with the wheels on the bottom.
I would definitely buy this thing again, and might for my parents, whose basement is even wetter than mine.",5.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on February 26, 2024","Works ok as a dehumidifier. But the app to control remotely doesn't sync. It's extremely difficult to even get the app to work with the unit. And, we are constantly having to clear the filter notification even though the filter is perfectly clean.",3.0 out of 5 stars
Gladiatr,"Reviewed in the United States on September 25, 2023","I should have looked at the measurements and visualized it with a tape measure. It did not fit above my closet where I wanted it and obviously it was too heavy to put it on a normal wood shelf but I am AMAZED at the amount of water this bad boy draws. Like a gallon every two days. I have it in my condo in Tulum, I bought it because I have a lot of wood furniture and the humidity makes it musty. I have not tested the wifi capability, but this brand does what it says in terms of drawing out water",5.0 out of 5 stars
Cynthia Shorto,"Reviewed in the United States on June 4, 2024",I liked product,5.0 out of 5 stars
Larry K Goffe,"Reviewed in the United States on August 19, 2023",Once set up it is so easy to use. Cleaning filter is so easy. Hope this unit will last at least two to three years. I will be satisfied if it does!,4.0 out of 5 stars
Debedeb,"Reviewed in the United States on August 2, 2024",It's struggling to run i need to exchange it.,2.0 out of 5 stars
Cheryl Smith,"Reviewed in the United States on November 7, 2023","Our crawl space was musty smelling and we needed something that we did not need to empty plus we needed one that drained via a small hose , not a garden hose style. This drains with a small clear tube which is very long (which we also needed) and drains continuously so no need to empty the bucket. No more musty smelling crawl space!",5.0 out of 5 stars
Kyle J Gillenwater,"Reviewed in the United States on September 13, 2023",Exhaust a lot of heat and is pretty loud. Even on eco mode.,4.0 out of 5 stars
Rebecca Tenbrink,"Reviewed in the United States on March 4, 2023","It's an affordable option for when the dessicant type dehumidifiers won't work. I have an old house that the insulation has fallen out of my crawlspace. The moisture that gets under my home then comes up through the wood floors and started to mold the walls and floors. This stopped the moisture, stopped the mold, and I'm sure has saved the house from a disaster. I couldn't do anything about the insulation until the spring and warm weather returns to dry out my crawlspace. This product has literally saved me thousands of dollars in repairs if the moisture was allowed to continue unchecked.",5.0 out of 5 stars
Chamer,"Reviewed in the United States on February 2, 2024","Dehumidifiers with Pump/Hose keeps showing, ""clean the filter"". The filter is clean and new.",3.0 out of 5 stars
John J,"Reviewed in the United States on September 11, 2022","UPDATE 8/29/23 - Freezing up after only just under one year. See my photo.
The radiator in back is half froze and no dehumidification is happening. Appears you may be lucky to get one year of service from this unit. I will try to contact the manufacturer and see how that goes.
———————————————————
Original review:
Don’t buy Dura Comfort dehumidifier for the wifi function
Pairs with “Smartlife-Smarthome” app for iphone. Sadly it is useless because when you use the app with this dehumidifier, and power it off with the app, the dehumidifier loses its settings. When I use this app, it always resets to 50% humidity instead of the 40% I set it to. Always turns the pump off after I have turned it on.
When I do NOT use the app, the dehumidifier properly remembers my settings across power cycles as I would expect. So I obviously will not be using wifi functions of new my Dura Comfort dehumidifier. Shame. I will now try to reset it to get it off my wifi network.
As for the main function of dehumidification, so far so good. I will update this review if that changes. Too bad about the wifi app.",2.0 out of 5 stars
PeginATL,"Reviewed in the United States on August 23, 2023","It did a great job while it worked, but less than 60 days old, and the pump stopped working!
Update: every 20 days or so the “check filter” light comes on regardless condition of filter. Then you have to reset it. It seems a little high maintenance and not the kind you can put in the HVAC closet and forget about it.",3.0 out of 5 stars
Jen Larue the magnificent,"Reviewed in the United States on January 8, 2024",Love love love this company and this product. Bought a smaller one and was so impressed we went back and bouth this bigger one. Absolutely amazing.,5.0 out of 5 stars
Jeff Friesser,"Reviewed in the United States on July 5, 2023","After about 11 months of use, I started to get an E3 code (Lack of fluoride to protect). I worked with customer service on ways to reset it, but it kept coming on. They sent me a new one and had it within a week. It's a powerful machine to use, if you need to turn it on when you're away. Not many dehumidifiers for the price have the wifi capability.",5.0 out of 5 stars
Mimositas,"Reviewed in the United States on October 3, 2022",Been a few months and it’s working very well . The Internet set up is very easy. I found it. It works stream evolve. Keeping down the humidity. Can you think I would change is that it has a larger 70 pint bucket.. The pump feature is tricky to work out but works well .,4.0 out of 5 stars
Bo Huang,"Reviewed in the United States on January 17, 2022","A non household brand that actually works effectively and quietly. The best feature of all about this dehumidifier is actually the WiFi remote control. I found it very convenient because I put it in my basement’s play room. I am able to remote control the humidity while I am away at work. It also has a hose in the back where you can drain the water through without emptying the bucket. You can also activate the comfort or continuous mode for your own convenience. It’s quiet also. Very satisfied with it. Wether it will last, only time can tell. But so far it has been working perfectly.",5.0 out of 5 stars
JP,"Reviewed in the United States on December 10, 2023",Like the pump and works well the filter light lights up to. Fast. Or as dirty as they make you think.,5.0 out of 5 stars
Tom Kirk,"Reviewed in the United States on August 18, 2024",The first unit was returned within a month as it would not shut off. The second unit started giving E3 errors two months later and shutting off. Manual said to contact customer service and we are beyond return window.,1.0 out of 5 stars
jules,"Reviewed in the United States on October 2, 2022","Do not like it is a bit noisier than expected, but it is not a deal breaker. Unit is larger but is easy to move on wheels and easy to use. I set up the app on my iphone and use it to turn unit on and off. Has multiple settings for your house. The unit stops when full so you know when to empty the water. It works well and easy to use.",5.0 out of 5 stars
V,"Reviewed in the United States on September 4, 2022",My basement is super humid so I empty the tank twice a day right now. The machine works great and I don’t have any complaints so far. I can’t judge the energy efficiency.,4.0 out of 5 stars
StefTX,"Reviewed in the United States on April 14, 2024",After one year it doesn’t work any more. It keeps freezing…,2.0 out of 5 stars
gary e mitchell,"Reviewed in the United States on November 10, 2022",The original unit had a problem after several months. When I contacted the manufacturer I was pleasantly surprised to find the very best customer service experience. They were quick to reply to my request for help and delivered a replacement unit quickly. The unit works as advertised and they are a pleasure to do business with and I highly recommend them.,5.0 out of 5 stars
Heather Davis,"Reviewed in the United States on December 20, 2022","This review is for the unit with pump and remote control. I am using 24/7 in a condo to keep moisture at about 45. It has been working since October. Two issues: let's say you use the pump with the drain (this is probably why you bought this unit). If you change ANY settings or turn off/on remotely via the app, the PUMP WILL TURN OFF, regardless. At that point the only way to turn the pump on is via the BUTTON ON THE DEVICE! Let's say you are on vacation and the power at home goes off for a few minutes and then back on.. Well, you will be able to remotely turn the device back on but not the pump! The device will fill up the bucket and then stop working until you are back from the vacation. So basically the remote control for a unit with the pump is a joke, and this is why I give this device 1 star. The second issue are the casters: they are very loud, moving the device around is loud for you and neighbors (especially the one below). I would not recommend the unit with pump and remote control, unless they update the firmware to solve the problem.",1.0 out of 5 stars
Vincent P.,"Reviewed in the United States on August 25, 2022",The manual really does no justice in explaining this machine. How do you get the red filter light off? What screen must you clean?,4.0 out of 5 stars
HardWorking,"Reviewed in the United States on July 7, 2024","First problem w/Dura was humidity sensor failed after than 4 months of use. Company replaced. Replacement unit is now failing because ""Tank is Full"" even though I have a continuous drain installed. Do not buy. They get one star because of customer service.",1.0 out of 5 stars
Dede,"Reviewed in the United States on September 7, 2022",This thing is Amazing! It pulls a Crazy amount of water from the air daily....filled a 5 gallon bucket in 2-3days!! Gonna buy 2 more before Winter!! To Reset Red Filter Light Just Hold Down Timer button till unit beeps and light will shut off! Don't Return It LMAO that's what Amazon Chat said to do for Red Filter light.,5.0 out of 5 stars
Milagros Torres,"Reviewed in the United States on February 18, 2023",The product works great but the tank needs to be more big that stores the water or you have to attached a hose so the water can flow outside. We have to much humidity here in Puerto Rico,3.0 out of 5 stars
J. Lido,"Reviewed in the United States on July 3, 2023",Purchased this in April of 2022. Liked the wifi feature since it is at our cottage. Worked great the first summer and had a hose running downstairs to drain into our sump pump. When we were there I switched it to the reservoir and it would fill fine. This summer it will run on schedule but after about 20 minutes gives code E3 which is a pump error code. This is in a clean environment and I keep it clean. Shouldn't have died yet.,2.0 out of 5 stars
Richard Smykowski,"Reviewed in the United States on August 14, 2024",Worked well for 2 months. Retuning it to Amazon less 20% of the purchase price.,1.0 out of 5 stars
Maker,"Reviewed in the United States on February 24, 2023","The unit would keep running even when the setpoint was reached. That's fine up to a point but it I just saw it run when the humidity is 48 even though the setpoint is at 65. Dehumidifiers aren't cheap to run. It also seems less effective at removing moisture from the air as when it was new. Great looking unit and I got it on a lightning deal for about $150, but doesn't seem to last. We'll see how warranty goes...",2.0 out of 5 stars
Helen K Luongo,"Reviewed in the United States on September 24, 2023",Needed the large capacity this has.,5.0 out of 5 stars
Pat,"Reviewed in the United States on July 31, 2024",Had E3 error after powering up for about 30 minutes. Bad quality,1.0 out of 5 stars
Tina,"Reviewed in the United States on July 18, 2023","Easy to set up, easy to empty water, works great keeping humidity low in our home",5.0 out of 5 stars
Customer in MA,"Reviewed in the United States on September 18, 2023","My original DuraComfort dehumidifier had problems with the clean filter and E3 notice, however Customer Support was A+ when I contacted them through the Amazon form. They were prompt in answering, polite, and professional. The company sent me a new dehumidifier and return postage for the initial defective one. The replacement humidifier is running like a dream. I would highly recommend this company.
UPDATE May 2024: The E3 Error light (gas leakage) shows after seasonal use (6 months- 2 seasons). I have tried different modes for two weeks. The dehumidifier turns on, works, but shuts off with E3 after 45 minutes. Where can I return this item?",1.0 out of 5 stars
Ravi R,"Reviewed in the United States on May 21, 2022",It’s really working and pumping gallons of water directly into sump Easy to setup Wi-Fi .. only thing noticed red light on filter though I have cleaned and reinstalled .. can not say if it’s energy efficient but so far good,5.0 out of 5 stars
Chris F.,"Reviewed in the United States on October 25, 2022","Dehumidifies great, just watch room temps. Below 55 degrees or so unit will freeze up. Wifi was tricky to setup. Once connected it works great with the app.",5.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on September 15, 2022",The ever dark damp basement is now being dried with continuous operation and no servicing thank to the incorporated pump and 15 ft of discharge hose.,5.0 out of 5 stars
RJ,"Reviewed in the United States on June 4, 2022",I placed the dehumidifier in my bedroom because it was the hottest room. It cools the room by several degrees. It's very quiet. Highly recommend it.,5.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on June 12, 2022",Great products. Holds quite a bit of water and it pulls out a lot of moisture in the air. Love it!,5.0 out of 5 stars
NEW M.,"Reviewed in the United States on May 18, 2023",Amazing product very powerful,5.0 out of 5 stars
Jenna S,"Reviewed in the United States on April 4, 2023",Very frustrated- the hose came bent and doesn't do anything when on continuous mode. I have to keep emptying the unit when I wanted it to just drain into a sink via the hose.,2.0 out of 5 stars
Lord Christopher,"Reviewed in the United States on August 5, 2023",The dehumidifier would stay on for approximately 10 to 15 minutes and then shut down and display an E3 error. There is absolutely no telephone support for this product and everything Hass to be handled via email. After a lot of back-and-forth and having to send pictures and videos the problem is still not been resolved and we returned it to Amazon after five months for a refund since it would not work properly.,1.0 out of 5 stars
Lee,"Reviewed in the United States on July 10, 2023",Unit not Dehumidifying properly - if i set at 50% it only Dehumidifies to 62% and then starts going back up,2.0 out of 5 stars
Tunea Cosmin,"Reviewed in the United States on August 26, 2022","Easy use, efficient, pump is working well, noisy",5.0 out of 5 stars
Michael zakar,"Reviewed in the United States on November 12, 2022",Quiet. Works great.,5.0 out of 5 stars
Donna Cote,"Reviewed in the United States on August 12, 2022",Very efficient and quiet. Don't hesitate to purchase,5.0 out of 5 stars
otto,"Reviewed in the United States on February 25, 2023","I got it, I opened it, I set it up, I got a pump failure error, I returned it.
I see a lot of reviews like this. Seems like a bad product - they need to manufacture a pump that works.",1.0 out of 5 stars
LC,"Reviewed in the United States on August 20, 2022",I have the pump feature but it keeps leaking all over,2.0 out of 5 stars
