Profile Name,Date,Data,Star
Daniar,"Reviewed in the United States on August 28, 2024","Watch is great but after changing band only once, the metal part in middle of band came off.",4.0 out of 5 stars
Casey,"Reviewed in the United States on August 3, 2024",I really enjoy this watch. It does everything I need it to do. My only complaint is the first time I ordered it through amazon the watch came in unusable. I did reach out to customer support and they sent a working example but I would have liked to see it work the first time.,4.0 out of 5 stars
Kp,"Reviewed in the United States on July 20, 2024","The watch is great everything work, came with bands and the charger. The color is good it fits great. It was very easy to set up. For its price i think its great i got the acceptable choice out of the options and theres only one tiny scratch i can see and the battery health is 80%. But other than that its great. Love that i can change the lockscreen to pictures of me and my boyfriend too!",4.0 out of 5 stars
morningglory,"Reviewed in the United States on June 30, 2024",Watch looked very good upon arrival. Easily paired with iPhone (also purchased renewed). Specifically purchased these two for fall detection function. Today I discovered that the function works. My small dogs were jumping up my legs and I was concerned about falling. In frustration I shook my hands fairly hard and the watch began ringing. It indicated that it seemed I had a hard fall. This allowed me to see how to indicate that I had not had a fall. I found the experience very helpful and satisfying (to know that it actually functions for the purpose I needed).,4.0 out of 5 stars
Mother Wolf,"Reviewed in the United States on August 7, 2024",I love the watch.It hits all the bells but the one I deem pretty important.The battery.Cant even get a full day out of it.So I have to replace it. But otherwise..well done,4.0 out of 5 stars
Jenn,"Reviewed in the United States on August 3, 2024","Me gustó mucho es muy funcional ya que me ayuda con mis caminatas diarias , algo que no me gustó es las notificaciones de WhatsApp no llegan y siempre tengo que estar pendiente del teléfono",4.0 out of 5 stars
Faith Hughes,"Reviewed in the United States on August 15, 2024",I like everything about this watch except battery life,4.0 out of 5 stars
Tamia Heyward,"Reviewed in the United States on July 14, 2024","My watch came in excellent condition. It is a less sensitive than I would like it to be, but it works great. Although, I do wish that the band came in different sizes as mine is a little too big for me. Other than that, it’s great! Highly recommend anyone get it in excellent condition!",4.0 out of 5 stars
Swim teacher,"Reviewed in the United States on August 22, 2024","I must be lucky, mine has normal battery life for an OS10 watch. No trouble going all day, and usually have 50% charge remaining at end of day. I did turn off a couple of settings I rarely use.
Runs like a new watch.",5.0 out of 5 stars
Yovani,"Reviewed in the United States on September 3, 2024",This Apple is good for timer and helps track my fitness and it is touch screen and really like the appearance,5.0 out of 5 stars
E D,"Reviewed in the United States on July 22, 2024",Watch works great but the wrong charger was sent so I had to go buy a new one.,4.0 out of 5 stars
Dark Raven,"Reviewed in the United States on August 18, 2024",At first though that the watch wasn't working! But now it's charging and working properly! I was kind of paranoid because it's a gift for my nice! But everything it's good now! Thank you so much!,5.0 out of 5 stars
Talh,"Reviewed in the United States on August 31, 2024","Llego rápido y fue fácil conectar con mi iPhone , me gusta muchísimo mi Apple Watch",5.0 out of 5 stars
kjhowie19,"Reviewed in the United States on June 5, 2024","I thought I was getting a great deal when purchasing the series 4 Apple Watch second-hand. All in all; I did, but the only gripe I have is the battery life. It does not last all day. Also, be aware, your watch may come with a third party charger like mine. Go to Apple or any tech place to get an Apple brand watch charger. It is USB-C so you need that adapter. I enjoy the watch very much, just needed a little TLC to work to my standards.",4.0 out of 5 stars
Pi,"Reviewed in the United States on August 12, 2024","1-Fall detection only works when Apple Watch is connected to iPhone Cellular carrier. Cellular Carrier charges a monthly fee $10 to $15 depending on carrier.
2-Can it be worn in the shower?
Waterproof? Water resistant?",5.0 out of 5 stars
Ziyy,"Reviewed in the United States on August 30, 2024",I LOVE LOVE THIS APPLE WATCH GO BUY,5.0 out of 5 stars
Alexis O. Rodriguez Caceres,"Reviewed in the United States on May 28, 2024",Long story short... purchased this for my wife but didn't get to go to use it since she had an old iPhone two months passed by and now that I try to use it the battery is worthless...gives you two or three hours after is charged... I know this is a second-hand product so maybe the battery life is gone or maybe a purchased one was defective anyhow now I cannot return it to the buyer a be aware.,4.0 out of 5 stars
Lucky96762,"Reviewed in the United States on August 21, 2024",I was a little worried about getting a used electronic item but the watch arrived looking brand new. It works great.,5.0 out of 5 stars
isaac arias,"Reviewed in the United States on August 21, 2024",Being that it was refurbished it wasn’t so easy to set up but once it was set up it worked fine.,5.0 out of 5 stars
I did not get what was advertised it was not pre plucked it was a mess so disappointed I want full refund,"Reviewed in the United States on August 31, 2024",Great I love it,5.0 out of 5 stars
Zippy,"Reviewed in the United States on August 15, 2024","I love it, physical state is great,haven't started using it not sure about the battery life,but I'm happy,thank you",5.0 out of 5 stars
J Air Pods,"Reviewed in the United States on August 14, 2024",Didn’t post a picture because I forgot to put my watch in water mode and now it’s not working but it was working fine.,5.0 out of 5 stars
T. Adams,"Reviewed in the United States on August 30, 2024",Daughter loved it,5.0 out of 5 stars
Justin,"Reviewed in the United States on February 19, 2024","Ordered the watch feb 15 because 2 days prior my 42mm series 3 fell out my hoodie and face planted into concrete, anywho… got it two days after on the 17. i do wanna mention, DO NOT THINK ITS REFURBISHED JUST BECAUSE IT SAYS RENEWED AND INSPECTED. i thought that too but it’s just a used watch in used condition (LITERALLY) that was wiped down w a alcohol pad and packaged to be sold. it came in a generic box with a aftermarket/3rd party charger and watch band (didn’t like the quality so i swapped it w my m/l apple original band form my previous series 3 seen in video). it was classified “excellent” condition but had normal yet obvious wear and tear which i didn’t really expect considering “excellent” lol but it was still in rather good condition. i did notice the screen was replaced (it’s a grid like pattern only seen underneath a light, may see in video) but display works fine. my biggest issue/concern is battery health. mine came with a 76% battery capacity and within the last day and a half of having it. i charged it twice (1 3/4 full charges) and still kinda found the battery life bad. i remember when i finished setting it up it was literally dropping a percentage every 2-3 minutes. maybe because the setup process?? it has been sliiiightly better since but still not the best, my series 3 has better battery life and i’ve had it since 2021. all the media was took within a hr and as you see, it dropped roughly 10% within that hr with low power more on. i’m gonna give it a week to see how battery holds up. may return it if i find the life pitiful in hopes that i get one in better condition w better battery life. but still not a bad purchase, just don’t forget it’s used if you do purchase.",3.0 out of 5 stars
Anaile,"Reviewed in the United States on August 26, 2024",Bueno la batería no dura mucho,5.0 out of 5 stars
Big Daddy’s Review and Geek Stuff,"Reviewed in the United States on August 21, 2024",My wife loves it. The watch works great and came in wonderful condition!,5.0 out of 5 stars
Shawna K. Ahlbach,"Reviewed in the United States on August 29, 2024",Works beautifully!,5.0 out of 5 stars
Michael Tierney,"Reviewed in the United States on August 30, 2024",Awesome,5.0 out of 5 stars
Didn’t have rear axel. Wouldn’t send in parts to fix it.,"Reviewed in the United States on August 27, 2024",Love it,5.0 out of 5 stars
kenneth baxter,"Reviewed in the United States on May 16, 2024","God send it is a easy way for my girlfriends kid to keep track of her sugars by synchronizing it with her dexcom
Making things a lot easier to keep up with especially while she’s in school . (so she doesn’t get snipped at for playing on her phone while checking her sugar levels )",4.0 out of 5 stars
Antonio thornton,"Reviewed in the United States on August 24, 2024",good,5.0 out of 5 stars
Joey & Bonnie,"Reviewed in the United States on August 22, 2022","Pros:
- This is for my used watch, each is different -
• Affordable compared to new
• Mine had no visible signs of wear
Cons:
- These are for a used watch -
• No instruction manual
• Battery charger doesn’t work
• No care in packaging
This is my very FIRST Apple Watch, so there’s been a bit of a learning curve. The first 3 days was literally a headache. I almost returned it.
On the surface…everything looked great. There were no visible signs of wear. No scratches or flaws.
However, mine didn’t come with a user manual or instructions, so setting it up was a little difficult. Luckily, my iPhone was able to walk me through the process. I had to update my software on the iPhone, so it was a longer process. Once I got them both synced everything “seemed” to be working fine. However, the battery life drained within a few hours. I charged it overnight, but it only charged to 60%, and would rapidly drain. I scoured the internet to see what the problems might be. Deleted Apps, lowered brightness, turned on backup power reserve, etc. My last ditch effort before returning was to buy a different charger……and Voila…it worked! I also got a message to update the watch software once I plugged it into the new charger, so that may have also been the problem. So, the charger that mine came with was a dud. I imagine that might be the case for a lot of others since I’m seeing a lot of reviews about the battery life now.
The good news is that it’s working like a dream now! It charges to 100% now, and my battery lasts all day!
Overall, I’m happy that I finally made the leap to get an Apple Watch. I’ve had it for a month now, and I’m still finding new things to do with it. If you’re struggling with battery life on your watch I hope you found my comments helpful!",4.0 out of 5 stars
Shan,"Reviewed in the United States on June 3, 2024",Everything else about this is great. Just wish the battery latest longer. I keep mine on battery saver pretty much all day to prolong the battery life.,4.0 out of 5 stars
Edwin Garcia,"Reviewed in the United States on June 24, 2024",Buen estado y empaque adecuado,4.0 out of 5 stars
M.,"Reviewed in the United States on May 15, 2024","I love it, it works great and looks brand new! Although it is difficult to change the band. When I saw videos on how to change them it looked so easy but the buttons on this Apple Watch were difficult to press.",4.0 out of 5 stars
Jacob arnaout,"Reviewed in the United States on August 17, 2024",Works great,5.0 out of 5 stars
Kem,"Reviewed in the United States on August 23, 2024",The battery runs down pretty quickly. My last watch we go about two days. This one makes it about 16 hours and it's almost dead. Was harder to program also.,3.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on June 13, 2024",llego a tiempo y nuevo,4.0 out of 5 stars
Mona Credeur,"Reviewed in the United States on July 26, 2024",My granddaughter begged me for a smartwatch this one on Amazon was perfect and a great watch. She knew exactly what to do at 13 to set it all up.,5.0 out of 5 stars
Jaila,"Reviewed in the United States on May 22, 2024",Fits great. It took awhile to get it started but it’s good overall. Although I did notice it makes a weird sound while charging.,4.0 out of 5 stars
Reid,"Reviewed in the United States on July 29, 2024","Bought this as a birthday present for my wife and aesthetically the watch looks great, no scratches or stains. But I noticed the watch wasn’t keeping a charge as long as mine does(series 3 bought in 2020 refurbished) and worn almost everyday. Checked the Battery Health and it has a 65% capacity. So am having to get a new battery installed.",3.0 out of 5 stars
Excellent condition,"Reviewed in the United States on June 12, 2024",Watch came in great condition however battery life is terrible even though battery health is at 94%....last longer on low power mode.,4.0 out of 5 stars
Ericamp,"Reviewed in the United States on July 31, 2024","My opinion on the watch. I thought it was bad intention to send the phone without a battery, to change the first impression. The frame of the phone is all scratched, so I'll have to put a case on it, so it doesn't look like an old thing. I don't recommend buying it. Now I will do the full charge to see if the purchase is worth it.",3.0 out of 5 stars
Garry Concepcion,"Reviewed in the United States on August 7, 2024",Thank you for your fast shipping arrived early than expecting.,5.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on August 25, 2024",I like the watch. It looks great but the battery life is very short; needs to be charged more than once daily.,3.0 out of 5 stars
Kelley,"Reviewed in the United States on July 20, 2024","Unfortunately going to return. Too many issues with the battery in just the 2 wks we’ve had it. Watch says it’s only 76% good anyway. A new battery from apple is $99! If I spend $50 more from a more reputable retailer, and not have to go through a 🤞🤞 watch battery replacement- hoping that works, it’s likely a better bet. Disappointed, however the watch itself was fine. No scratches.",3.0 out of 5 stars
Cindy K,"Reviewed in the United States on August 3, 2024","The price point of this product is awesome, all of its specs also great; however, unless you want to charge it 2-3 times per day while barely touching/using it stay away. I wish I better read the reviews on battery life. It’s a shame.",3.0 out of 5 stars
Siah,"Reviewed in the United States on July 28, 2024","everything was great, hardware and software great. Battery health at 65 but expected for refurbished at a good price.",5.0 out of 5 stars
Reloj bueno,"Reviewed in the United States on August 5, 2024",Me encanta mi reloj es genial,5.0 out of 5 stars
kayla carr,"Reviewed in the United States on July 13, 2024","i love it, if you’re thinking about buying it, DO IT!! microphone works great, i recommend getting the charger with the fast end bc it takes a minute to charge but the microphone quality and everything is great.",5.0 out of 5 stars
J Bland,"Reviewed in the United States on August 28, 2024",Niece loved it. She dropped it and it was cheaper to buy a new one than get it fixed,3.0 out of 5 stars
Tasheya harris,"Reviewed in the United States on July 31, 2024",I love my watch and it connects just fine,5.0 out of 5 stars
Dani,"Reviewed in the United States on August 3, 2024",Excelente calidad muy buen producto,5.0 out of 5 stars
nicollejimenezpitti,"Reviewed in the United States on April 20, 2024","This watch looks amazing(as if it has never never been used) works perfect…but has less than 75% of battery life, for excellent condition I was expecting a little bit more! :)",4.0 out of 5 stars
mark,"Reviewed in the United States on May 16, 2024","Great watch, Great price, customer service is very responsive, shipping was fast,",4.0 out of 5 stars
Jennifer Nielson,"Reviewed in the United States on July 17, 2024",So happy with this watch! It was in mint condition and everything works great. Didn’t come in the fancy “apple” box but who cares?! Best Buy ever!,5.0 out of 5 stars
Stevie M.,"Reviewed in the United States on May 29, 2024",X,4.0 out of 5 stars
Chryshna😻🫶🏾,"Reviewed in the United States on July 26, 2024",I buy it for my little sister and she really loves it 🫧🥳,5.0 out of 5 stars
Paulla W.,"Reviewed in the United States on July 18, 2024","I’m not sure if it’s because I went with refurbished or not but the battery only last from 8 am until just before I start cooking dinner at 6, by time dinner is plated watch is dead, bk on charger.. sad., not what it said it would last for..",3.0 out of 5 stars
Chris,"Reviewed in the United States on August 21, 2024",Damage to the watch that was not disclosed. Knicks and scratches.,3.0 out of 5 stars
Amanda Vallance,"Reviewed in the United States on July 4, 2024","Great product for a great price. At first I was worried about buying a refurbished watch but after receiving the product I couldn’t be happier. Sleek design, easy to use, fitness and sleep tracking make this watch a a great buy.",5.0 out of 5 stars
Jennifer,"Reviewed in the United States on April 17, 2024",However she must charge it every night. The battery doesnt last long enough to use the monitor sleep functions.,4.0 out of 5 stars
Larisa Duron,"Reviewed in the United States on April 12, 2024",Definitely worth the price if you are on a budget! Love this for the price it was. Only thing is the battery runs out a bit quicker.,4.0 out of 5 stars
Rae Severs,"Reviewed in the United States on December 19, 2023","One issue have is the battery doesn’t seem to last very long. Have to charge it about twice a day. Doesn’t take long for it to charge tho. Love the color of the metal around the face but I prefer gold over silver. Works great. Literally looks brand new. Works very well I was surprised with the call quality. Another issue I have is the watch band I don’t think this is an everyone issue tho but the little flat pieces on the watch band inside that sit on the skin make me itch. I think this is a me issue tho. Going to prolly swap out the watch band soon.
Overall I’m happy with the purchase.",4.0 out of 5 stars
Bob,"Reviewed in the United States on June 1, 2024","swim laps every day in a 25 yard pool, The watch is in very good shape , but, and a big but. today when i swam my 40 minutes in the pool, my battery went dead.I lost all of my readings. The battery is usually down to 15 or 20 percent. by the end of the day. This is becoming a problem for me . do i carry a charger with me to keep it going?? I may send it back and just buy a new one. I was hoping that this would work. I guess they do not put new batteries in the used watches",3.0 out of 5 stars
thyme2go,"Reviewed in the United States on July 30, 2024","It arrived as promised and no damage during shipping. However, there are a couple of dents and the battery doesn't charge fully, nor last but a few hours.",3.0 out of 5 stars
Missy,"Reviewed in the United States on May 4, 2024","I love it , help with keep my step on a daily basis..",4.0 out of 5 stars
CC,"Reviewed in the United States on March 25, 2024","I love the tracking of my steps each day and how it compares day to day. It helps me stay on my feet, rather than sitting. In order to keep the battery charged, I reduced the number of notifications, and turn on/off Bluetooth...this keeps it charged all day, until bedtime when I recharge all night.",4.0 out of 5 stars
Kelly,"Reviewed in the United States on May 5, 2024","Algunos detalles en la carcasa del reloj, funciona bien.",4.0 out of 5 stars
Dawn,"Reviewed in the United States on October 14, 2022","This was in perfect condition when I got it. I took it out of the box and it was package nicely. There was a charger and the watch already connected to the watch band. I started to charge it, because they always say charge it to full, before using it. I let it charge and turned it on. My phone automaticity recognized my watch. I went through the steps to set it up and it had a update that took over 45 mins, and I have pretty good internet. After that I had a few problems paring it but it worked. I went on to my phone, because there is a Apple Watch app for the watch and when I looks it asked me to sign into my Apple ID. So I hit sign in and I entered my password, but It kept giving me a error, saying that it could not connect. Everything else worked, but connecting you Apple ID is very importin because it will sync all your date to your Apple Watch. I tried a few hours later, and it still did not work. The next day I did a factory data reset, and after I went though the steps to set it up again, it let me sign in and my Apple Watch is now working very good! This is a nice Apple Watch, I dont think I need the most new one. It dose everything it says. I recommend getting this! It was good, but was a hard start, but got it at a good deal!",4.0 out of 5 stars
Cruz,"Reviewed in the United States on July 14, 2024",Bought a used one and was surprised that everything worked. Good way to save money and not let things go to waste,5.0 out of 5 stars
Kas,"Reviewed in the United States on May 25, 2023","I am still getting used to wearing a watch again but because I am getting bad with my balance, a smart watch was part of my plan along with a walker to keep moving. When I retired at 62, after working, 5 years teaching in MI & 2 years at a Y in Lexington, KY & 26 years working for The Commonwealth of KY, I stopped wearing a watch & switched to a Fitbit. Now at almost 80, I have two metal knees & lose my balance more & fall more even with a cane. So the smart watch will call for help if I fall when my husband isn’t home, like now. I bought a renewed with as small a face as I could get (40mm) & my granddaughter set it up for me. So far it does measure my steps & I bought a stretchy band for it to make it more comfortable to wear. And she used the screen saver from my Apple phone which pictures my dog, Rosie & my youngest Grandson Asher. It’s just about perfect.",4.0 out of 5 stars
Panda Pandemic,"Reviewed in the United States on July 30, 2022","I was extremely worried about buying a refurbished watch from Amazon. I wanted to buy from Apple, but the cheapest refurbished watch they had was $339.00 and I'm just unwilling to pay those prices for a watch. I had a Series 2 from January 2018 - fall 2021, when the watch face simple fell open (I was appalled but I don't blame the watch, I wore it all day every day during that period of time. It got me through 60 lb weight loss, I'm surprised it made it that long).
Watch arrived today. I will note that it took a really long time to charge. That is the con here, it took about an hour to charge to 68% which suggests that either - it takes Series 4 longer to charge, or there may be a battery issue here.
Besides that, the watch is in great condition. There is one tiny ding at the very top of the watch. You only notice it if you have your eyeball an inch from the watch, like I did. Otherwise, no scratches or defects on the watch screen or in the watch when it is powered up (I saw others had dots or other irregularities in their refurbished watch screens - none on this one). The watch set up and paired to my phone without any problems. I have been unable to set up cellular - I keep getting an error. This may be an AT&T issue, I'm not sure yet. Despite this being a 4 year old watch, it doesn't feel like a 4 year old watch. It's new TO ME. I like the new features (ECG, the slightly bigger screen DOES make a difference .. I always put my passcode in wrong at least 2x with the Series 2, with this that issue is gone).
I'll revisit this review after I've had it a while, or uncovered answers to any of my other issues. As a note, my seller was The Camera Guyz in Brooklyn NY. My delivery date was initially towards the end of next week, next Thursday (I ordered yesterday, Friday)... watch came within 24 hours.",5.0 out of 5 stars
Sali,"Reviewed in the United States on June 25, 2024","Really nice product. My trainer wanted me to have one so I could keep track of my physical activity, and I am happy I made this purchase. Like new really, except that the battery needs to be charged every night. But it was not new, so it is acceptable.",5.0 out of 5 stars
Faye Thompson,"Reviewed in the United States on July 18, 2024","It made my granddaughter happy, so I'm good. No complaints so far, good investment.",5.0 out of 5 stars
Samantha,"Reviewed in the United States on July 17, 2024",I love the convenience of being able to check my messages and such while I work.,5.0 out of 5 stars
Renee Richings,"Reviewed in the United States on April 28, 2024",I like the looks but don’t like the watchband,4.0 out of 5 stars
Don A.,"Reviewed in the United States on June 6, 2024","My wife and I have been using Garmin watches for 6 years, She wanted an apple watch, got her one.. only real complaint is the battery life is horrible. I have friends who say they charge theirs daily while in the shower, other wise it will die if you go a day or two with out charging it. My Garmin is on its original battery it was purchased in 2019 and I can still go 5 days on one charge.",3.0 out of 5 stars
Alexis,"Reviewed in the United States on April 28, 2024",Love the size,4.0 out of 5 stars
Itzel Sanchez,"Reviewed in the United States on April 17, 2024",Looked good but the side was chipped and scratched a bit,4.0 out of 5 stars
Jessica Taylor,"Reviewed in the United States on January 27, 2024","Great product, feels almost new. Screen is unscratched but the aluminum case came with a few scratches, I couldn’t care about it enough though. The battery dies kind of fast but again, not too worried about it. Everything else is great and works perfect. Comes with a little walkie-talkie app and I talk to my cousin with it all the time just for fun. We go to different high schools so at lunch we talk while walking around which is pretty fun 👍",4.0 out of 5 stars
lashanda Harris,"Reviewed in the United States on March 8, 2023","The first watch I received looked great out of the box. I set it up then updated it while on the charger and it never came on again.
I reached out to the company through Amazon and the customer service was great ! I received a new watch within a week.
My problem now is the new watch is not keeping a full charge longer than 4hrs. The watch used to last over 12hrs. I tried to look past the two scratches on this watch because the watch worked.. but I will be returning this. It was really nice using the watch for about 2 months I’m going to get a new one this time.
Updated 5/3/23
I tried to use the watch a little longer despite the charging issues. It became uncomfortable and frustrating to use the watch because it started to burn my wrist after I took it off the charger. The imprint from the bottom of the watch left a mark on my wrist. I thought that if I let it cool after charging it wouldn’t burn my skin. I was wrong! The second time was worse and happened as the watch was dying.
I really would like to give the watch 0 stars!
The 3 stars are for the customer service! Every interaction was great start -finish. I applaud them for sending that replacement watch. I think there should be detailed inspections prior to selling the product. If those are already conducted, it would be nice to have possible issues listed in the description so these issues wouldn’t be a surprise.
I enjoyed the watch while it lasted. my experience convinced me to purchase a new watch, if no issues occurred with the second watch I would’ve kept it. Scratches and all.",3.0 out of 5 stars
barbara dunlop,"Reviewed in the United States on July 11, 2024",Description said in EXCELLENT condition yet upon arrival battery was in need of service. Not my idea of EXCELLENT,3.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on July 10, 2024",Wonderful watch! Everything looked brand new and worked as it should.,5.0 out of 5 stars
The watch was in perfect condition. The only thing is the one day battery life that it gives. Good purchase 👌,"Reviewed in the United States on May 2, 2024",,4.0 out of 5 stars
Michael Kaluya,"Reviewed in the United States on August 8, 2024",Scratches on the watch,3.0 out of 5 stars
Alexandra honts,"Reviewed in the United States on July 7, 2024","I got this for my husbands birthday. Initially it was in great shape, and seemed to work. It took a little time (longer than normal) to setup, and battery health was at roughly 80% (higher than my 5 year old series 5). After a few weeks of him wearing it, he discovered that it wouldn’t hold a charge, he had to take it off after less than 8 hrs to charge it. We adjusted settings, did not work. After a few more weeks, he literally had to charge it every 2-3 hrs. Eventually it got to the point where he could put it on the charger, it reads fully charged (and even actively charging), and as soon as he took it off the charger it would die. And when he did wear it before, it would randomly shut off and then back on. Normally I’ve had good luck with refurbished electronics, but this was a bust. And was way too late to try and return or get a refund by the time these problems arose.",2.0 out of 5 stars
Sammy Dingman,"Reviewed in the United States on July 10, 2024",Got used like new and it works great for a great price compared to a brand new watch. Easy to use.,5.0 out of 5 stars
Roderick15c,"Reviewed in the United States on April 6, 2023","Este reloj inteligente es una maravilla con todas las funciones que tiene. Desde monitorear mi actividad física, hasta manejar notificaciones y pagar sin sacar el celular. ¡Es todo en uno!
Me gusta mucho su diseño, tiene una pantalla súper nítida y brillante que se ve genial. Además, hay un montón de opciones para personalizarlo con diferentes correas y carcasas. ¡Me encanta tener un reloj que se adapte a mi estilo!
En cuanto a su rendimiento, es rapidísimo para realizar tareas, desde responder mensajes hasta navegar por aplicaciones. Y lo mejor de todo es que la batería dura todo el día, incluso si le doy un uso bastante activo. Pero solo eso demora un día exacto 24 horas luego hay que cargarlo, he optado por cargarlo mientras voy en el auto.
A nivel estético tenía detalles de arañazos en la pantalla y alos lados señales de previo uso pero nada que impida su funcionamiento.
En definitiva, si buscas un reloj inteligente de alta calidad con un diseño moderno y muchas funciones útiles, te recomiendo el Apple Watch sin duda alguna. ¡Es una chulada!",4.0 out of 5 stars
Chris,"Reviewed in the United States on June 9, 2024",Arrived promptly and actually matched the description. Tried another Amazon vendor with white band and they sent a non cellular Apple Watch 2 times and since this is for my middle school kid who we don't want having a full access to the world of games and porn the watch is perfect.,5.0 out of 5 stars
