Profile Name,Date,Data,Star
jbcorcor,"Reviewed in the United States on January 4, 2024","These are really cool - we have 2 in the overhead light in our kids' room and they love it. We set it to do a wake-up brightening routine and a bed-time darkening routine and it's been helpful on both sides.
The brightness and color range are great - covers the spectrum pretty well, especially when you have more than one bulb.
Downsides:
- They respond quite slowly when you make changes in the app, which means I often click the wrong thing or end up pushing buttons too many times because I think it didn't register the change the first time.
- Because there's no physical switch, all of the changes have to be made in the app. I don't really let my kids tool around on my phone and we don't use Alexa (or any other voice assistant), so it means that any lighting changes have to go through me or my husband.
Side note: We also got some strip lighting for their room (Govee brand) and I like how those can play ""scenes"" with moving lights. It feels a little more fun to me.
All that being said, I'm happy with this purchase and would recommend them to people who aren't going to make frequent changes to the lighting settings.",4.0 out of 5 stars
Stefanie,"Reviewed in the United States on August 2, 2024",The kids LOVE them. Lasted over a year I'm buying more for other places the ones I bought last time are still working in every color over a year later. I'd give waze more stars if I could.,5.0 out of 5 stars
J,"Reviewed in the United States on August 12, 2024",I have bought these three times now. Very easy to use with the app and to coordinate all the different lights together.,5.0 out of 5 stars
Paul M Cotton,"Reviewed in the United States on August 1, 2024","Easy to setup, very affordable versus others. Have had one for years now no issues. Got more for other rooms in the house, app lets me set up different rooms and day night settings. Love it.",5.0 out of 5 stars
HeySupDan,"Reviewed in the United States on June 6, 2024","I love the Wyze products, I have issues with cameras and outdoor plugs, but for the most part you can’t beat their prices",4.0 out of 5 stars
Shay,"Reviewed in the United States on June 14, 2022","The good: Really happy with the brightness of these lights as well as the customization. They keep my home well lit at night - and I like my home to feel like it's in daylight at all hours, so that's saying something. Even when you use the colored light settings, the brightness stays consistently strong (unlike with a cheaper colored smart bulb I have tried from Genii). You can customize by brightness, color as well as saturation (white to colored), and while the colors tend to lose definition disproportionately quickly as you desaturate, I haven't had a single setting I've tried that looked bad. Sometimes I have to tweak to get exactly the color I want, but the range is good enough that I can typically find the effect I want. Have used these bulbs for several months now and haven't had to replace any yet.
The bad: If you get a faulty bulb, customer service WILL give you the runaround. Ostensibly they will replace faulty bulbs, but I've been going back and forth with them for weeks to try to get them to send me a replacement bulb. Every couple of weeks a different customer service agent responds to the thread to say they need the MAC address or bulb ID; then I respond that I've provided all the text the bulb had on it and no longer have the device connected, so can't confirm any information, so can they please just send me a replacement? And then they respond again saying ""okay yes let's try something else can you send me the MAC address it should be on the outside of the bulb."" So, make sure you test your bulbs as soon as you get them so you can go through Amazon returns and don't have to deal with the Wyze team.
The other problem I encounter is every so often, some/all of my bulbs just stop responding to commands. Sometimes this just goes away if I wait a few minutes. Sometimes I have to fix this by reconnecting the Alexa skill and/or operating through the Wyze app until I find a minute to reset. Sometimes, neither the skill nor the app work, and if the light is frozen in the off position when this happens, I can't tell if it's ""on"" or ""off"", and then it doesn't go to reset mode right away after I flip the lights three times, and I keep turning the switch slowly on and off for several minutes until I get signs of life. I'll try unplugging the light altogether or unscrewing the bulb but haven't figured out a consistent workaround to get them to promptly reset when this happens. It's possible it's a sync issue with my router, but I have very high internet speeds, a really heavy duty router, and a really small house, so that's less likely.",3.0 out of 5 stars
Lawrence Sterne,"Reviewed in the United States on March 24, 2024","These bulbs are really cool. You can adjust the color, brightness and warmth using a plain (i.e., not 3 way, socket). You can create any ”environment“you want. If you are reading, for example, you might want something brigher. You can replicate sunlight or moonlight. You can make any color you want. Best of all, you can just ask Alexa to do it for you. On the downside, I had to replace a three-way socket and one completely variable socket because the lights flickered. But that's a one-time event.",4.0 out of 5 stars
Troy McKinlay,"Reviewed in the United States on May 28, 2024","I used to have the 2019 version and omg, this is so much better. The blubs are lighter which is cool, and they pair so so easily. Screw it in, follow the apps instructions. No wifi bs, just connected. The color is really, really cool and the variety is great. I love a warm, warm light and these are perfect. The controls are intuitive and you can set up schedules so I use the lights to help wake me. There are also quick buttons you can make- I have one that turns on all the lights for when I get home.
I am neuro diverse and have PTSD so it is hard to feel good enough to go to sleep and having such excellent control makes my life just easier",5.0 out of 5 stars
RZ,"Reviewed in the United States on July 31, 2024","We use these bulbs for atmosphere, for reading and for using dimmer lighting for our dining area.",5.0 out of 5 stars
Scott,"Reviewed in the United States on July 31, 2022","The hardest smart device to set up I've bought in a long time. And I've bought quite a few. Long story short: the Wyze App said White bulb, this is color, there was no other option until it was set up, then Color appeared; while the bulb pulsed right away, meaning ready to set up, the app refused to accept my Wifi password as valid, even after I rebooted the Wifi as instructed. Have to use 2.4 g, which is ok, but it took about 8 tries before it finally accepted my password. But then it still would not link to the bulb. I turned the bulb off and back on, as instructed, rebooted, as instructed, no luck. FINALLY, after about 15 ties, for no apparent reason it then linked successfully. B
But then it said I needed a firmware update. Yet every time I tried to update, the app told me the device was offline, not linked to internet. So I could not set up any of the functions i wanted. Alexa app immediately recognized the bulb, but Alexa could not perform any of the functions, either. Time and again I turned my Wifi off and back on, bulb off and back on, only to be told it was still offline. All my other Wifi devices in the house were performing fine in the meantime. There was nothing wrong with my Wifi. Finally, about two hours later, I came back and tried again. Finally, on about the 15th or 20th time trying to update, the firmware updated. And I was able to set a time schedule.
But just now I discovered the time schedule I saved only saved the start time, it was showing no end time set. So I have again set the end time. But WHAT AN ORDEAL!
I should add that it is not easy to find the menu item where one sets a time schedule. It is NOT under Schedule. It is under Rules. And when it turned on today, it did not turn on to the brightness I had set.
So all in all, the jury is still out on this. Alexa can now turn the light off and on, adjust its brightness, and even change the color. SO this may turn out to be terrific. But getting there was NOT half the fun.",3.0 out of 5 stars
Kindle Customer,"Reviewed in the United States on January 11, 2023","These bulbs are nifty and can be set to do neat things like go on automatically at sunset wherever you are, and off at a particular time. But it takes some time and effort to figure out how to get them to do this. Once you finally figure out how to set the color bulb it is fun and helpful. For the bulb to follow a schedule you have to set up a “rule”. The instructions on how to do this are a bit obscure.
I was having trouble making the bulb work so called their support desk. After about a half hour, and no joy, I went back to trying to figure it out on my own.
The instructions on the Wyze website under support Using Rules with Wyze Color Bulb are helpful but they leave out an important step. You will find couple of different ways to get to the “Add Rule” screen but there is no instruction for how to connect to the bulb you want to control. It just says “Add the bulb you want to connect.” What is missing if that you have to select “Add action” and then select the bulb.
To summarize: Set up your bulb so it is seen by your phone app. Name it. Select the color you want to use and bulb brightness. Save as a “scene”. Go to Rules tab (from color screen or home screen) Select +(plus) Select “add rule” and then schedule. Select add action. Select the bulb you want to assign a schedule. Select “turn on” – Save. Set “start time” and “end time”. Name the sequence. Save.
We are quite pleased with the bulb and all its capabilities now that it is working correctly.",4.0 out of 5 stars
music lover,"Reviewed in the United States on August 25, 2021","I now have a total of 5 Wyze devices, 3 plugs, and 2 color smart bulbs (Master Bedroom - furthest point from router/modem)), all are working flawlessly. Many of the reviews mention the app and wifi connectivity being an issue. To be clear connectivity is a function of the wifi service available in conjunction with the app. Every wifi connected device draws from the available download speeds as received from the internet provider. In my case I have download speeds of 500 Mbps, this may sound like a lot, however the speeds change depending if the network is hard wired (ethernet), or wireless. Wireless can in itself reduce the download speeds by as much as 50%, and if a VPN is being used the download speeds are reduced again (see where this is going?). I run a combination of ethernet and wireless. Ethernet runs my desktop, VPN, 4 security cameras, printer, and NAS. Wireless runs 4 Firesticks, 2 laptops, 2 phones, garage door opener, Nest thermostat, Echo Dot (Alexa), and the 5 Wyze products. This is a total of 24 devices drawing from a download speed of 500 Mbps. Now for example, if someone has let’s say a service of 100 to 200 Mbps, and many devices connected, connectivity issues could be a real problem. Taking this one step further, the 2 Wyze color smart bulbs are installed in the Master Bedroom and closet which are furthest away from the modem/router. When I originally connected/paired the devices to the app (using the 2G connection), the lights worked, but there was a definite lag when powering on/off and/or changing color scenes, or using voice control (Alexa) which was even worse, sort of frustrating. My home network is broken out to 6 different connections, a 2G, 5G, 2G EXT, 5G EXT, Guest 2G and Guest 5G. The fix for the issues in the Master Bedroom and closet was changing the wifi connection on the 2 Wyze bulbs from 2G to 2G EXT, as I have a NETGEAR network extender plugged into the bedroom outlet, problem solved. The real reason for this review is to provide information as to how download speeds and number of connected devices work, and share the internet signal. Hope this provides some useful information!
OBTW an alternative solution in leu of adding individual wifi devices is going with a product that runs off of a hub, which is connected via an ethernet cable directly to the router/modem, and the individual devices are controlled by the hub and associated app, the hub counts as only one connection!",5.0 out of 5 stars
Cameron Wilde,"Reviewed in the United States on July 14, 2022","I really appreciate the Wyze brand for having so many smart products at such a low price. This is where their products shine, and the Wyze Color Bulb is no different. Now, I will say that the software side of these does have some small problems occasionally, but all I do is say, “eh, but I didn’t pay that much for ‘em,” and I’m perfectly happy.
I can’t speak toward the Alexa integration, because I haven’t used it, but I will say that these bulbs get better in conjunction with other Wyze products. For example, I have a Wyze Watch that has Shortcuts created in the app to turn them on or off, or change color or brightness settings. I have motion detection with my Wyze Cam that, when it detects a person in the middle of the night (so, distinct from my dog), then it’ll turn the lights on at low brightness for five minutes and then turn back off.
Even without ancillary Wyze devices, they do very well simply on schedules alone. The lights turn themselves on in the morning, they turn themselves off when I leave for work, and I have them set to turn on when I approach within 1000 feet of my house if it’s between certain times of day.
The colors work great. I use several different Scenes in the app to create mood lighting for when I host Dungeons and Dragons at my house. With different light settings, I can make our living room feel like a cozy tavern, an open country field, or an unexplored ancient cavern. I use the color settings of these lightbulbs on a weekly basis.
Overall, you’re getting a lot for what you’re paying for, compared to other smart color bulbs.",4.0 out of 5 stars
KS,"Reviewed in the United States on March 5, 2023","I purchased several Wyze color bulbs from Amazon (two 2-packs), and they’re frustrating to use because the Wyze app needed to use and control the bulbs is often very slow and severely glitchy, as it keeps freezing up and/or crashing, over and over and over, despite numerous attempts to try to fix the problem.
As I describe below, I’m far from the only one experiencing these problems with the app (and resulting inability to use Wyze bulbs correctly) and many others have been reporting essentially the same problems with the Wyze app - on forums around the internet, Wyze help pages, reviews on the Apple App Store, etc. Despite this, Wyze has still failed to fix the problem.
Because of these ongoing and continuing problems with the app (an app that is needed to use and control the Wyze color bulbs), the 4 Wyze color bulbs I purchased are extremely frustrating to use.
I have an iPhone 12 Pro updated with the latest version(s) of iOS (iOS 16.2 when I first got the Wyze color bulbs and first started trying to use the Wyze app, and currently iOS 16.3.1) and I've tried several things to try and fix this problem, including: closing and re-opening the Wyze app many, many times; fully turning off my phone and rebooting it several times; and deleting/uninstalling the Wyze app and re-installing it repeatedly over the course of weeks ... all to no avail.
Every time I delete/uninstall then re-install the Wyze app, it works okay for a day or three, and then the problems begin all over again with the app taking a long time to load/open, freezing up as I try to control my lights with it, crashing and closing, etc.
Just this evening, I tried to dim two of the Wyze smart bulbs in my living room in order to try and watch a movie, and it took about 5 minutes - just to dim 2 bulbs - because the app was so slow, crashed repeatedly and was just generally unresponsive.
Having and trying to use the Wyze bulbs is like having a smart TV that physically works, but that you can’t use without a remote control and the remote control barely works half the time and doesn’t work at all the other half - and so, as a result of the faulty remote control, the TV itself ranges from being frustrating to use to borderline unusable, depending on the day.
NOTE: when reading reviews of the Wyze bulbs and Wyze app needed to control them here and elsewhere (e.g. the Apple App Store), choose the “most recent” reviews option and read the reviews going back a few months from the present day - because it looks like the app used to be more usable in the not too distant past, but that after “updates” sometime in 2022 and since then, the Wyze app’s usability (and thus the usability of Wyze products that are controlled through the app) has fallen off a proverbial cliff.",2.0 out of 5 stars
Daniel J Herr,"Reviewed in the United States on July 9, 2024","You can change the atmosphere with these lights. Just ask Alexia to change to what ever you would like, boom… it’s done! Last a long time as well.",5.0 out of 5 stars
David Leveille,"Reviewed in the United States on March 6, 2024","I recently upgraded to Wi-Fi-connected color bulbs for my home, and I am absolutely thrilled with the results. These bulbs have completely transformed the ambiance of my living space with their vibrant array of colors and customizable lighting effects. The ability to control them remotely via my smartphone or voice commands adds a level of convenience that I never knew I needed. Whether it's setting the perfect mood for a cozy night in or brightening up my space for a productive work session, these bulbs offer endless possibilities. The integration with smart home systems allows for seamless automation, further enhancing the overall experience. Plus, their energy efficiency is a bonus, helping me save on electricity bills without sacrificing style or functionality. Overall, these Wi-Fi-connected color bulbs have brought a new level of creativity and convenience to my home lighting setup, and I couldn't be happier with my purchase. Wish they would go on sale again soon!",5.0 out of 5 stars
Frugalista11,"Reviewed in the United States on May 30, 2024","I love my new Wyze light bulbs. They've been great for setting a mood. They were super easy to install and the Wyze app is pretty user friendly. The bulbs also play pretty well with Alexa. These bulbs are a game changer!! I use them to slowly wake me up in the morning by automatically increasing the brightness. Now, I no longer need a sunrise alarm clock. I liked these so much, I bought another pair!",5.0 out of 5 stars
Eric,"Reviewed in the United States on February 5, 2024","I initially loved Wyze products because of their price-point and seemingly being quality products. After owning more than 15 different Wyze products, they have progressively started to fail. 3 color bulbs have completely stopped working, 1 color bulb works for a few minutes and then starts blinking before it goes offline, 1 regular bulb lost half its color functionality and can only emit high temperature bright white light, two motion sensors no long are able to connect.
I still think they are great products for the price and a good choice for cheaply getting started with smart devices and seeing if you like them. I do have a Wyze Vacuum that still works great so far. But it seems like the quality of their products overall is lacking, and they start to fail after two years or so. So if you're looking to invest long term, it would probably be best to pay the higher price for more expensive IoT brands known for better longevity.",3.0 out of 5 stars
DC Tech,"Reviewed in the United States on February 16, 2022","UPDATE 2/17/2022
So, being outside the Amazon return window, I went to the Wyze.com support website. I was greeted by a chatbot that after a few questions gave me an (in window) form to fill out. Literally, 5 minutes later, Lynette, from Wyze customer service, responded. I simply needed to provide my shipping info, a screenshot of the device info, a PDF of my amazon invoice, and have logged into a Wyze.com account one time with my e-mail address.
LESS THAN 10 MINUTES LATER!!.... I receive an e-mail from Lynette with an order invoice stating that a replacement item is on its way. No hassle, no return of faulty product, no credit card info, just outstanding customer service response. I have never experienced e-mail customer service that was this fast. Unexpected, to say the least, from a company that I have never dealt with directly before.
I don't know if Wyze customer service is always like this, in general, or if I just got their best rep, on the roll of the dice, but ""Well done!"", Lynette. Thank you. One single customer service representative literally reversed my opinion of Wyze products. Total wait time 15 minutes, from start to finish. That includes me filling out the info, responding to the e-mail, etc. They may need to improve quality control, as I have had to return (through Amazon) 2 of their products in the last 12 months. However, regarding customer service, they clearly stand behind their products. This has been my experience, and my 2 cents, anyway.
----------------------------------------------------
Original Review: ** (2-stars)
I bought 2 of these, I am only a few days outside the return window now. So I am stuck with this stupid bulb that I cannot control. 1 worked the 2nd *SAME* model exactly = FAIL. Wyze products are starting to unimpress me very quickly. I read all the troubleshooting official fixes, and ones I found on forums. Nothing worked, so now I have a ""even crappy"" doorstop.",5.0 out of 5 stars
Mike,"Reviewed in the United States on July 8, 2024","Love these lights, I have over 20 of these and they all work great!",5.0 out of 5 stars
Dan Gerous,"Reviewed in the United States on January 24, 2024",The lights are great. The sun set/rise routines make it so much easier for me to get out of bed in the morning and they are many other great features that make these a great addition to any home. My only gripe is that I wish the bulb's lowest light setting could be a bit more dim but it's not a deal breaker at all.,4.0 out of 5 stars
Brandon,"Reviewed in the United States on August 2, 2022","The product itself is what you expect. It has its own app to set things up, the apps features aren't as extensive as Philips hue or LifX. It's cool though, you won't use those 90% of the time so no biggie considering the price. If you don't have the app open and ready you can flick the switch twice to go into natural lighting and skip the cycling the lights will go through automatically if they aren't set up. All far as color and brightness they are brighter than most will ever need them and easily comparable to the second gen LifX bulbs I've used prior.
I have no complaints at all about these bulbs all things considered. I do ask that you open your packages immediately though. I ordered a bunch of these directly from Amazon and I ended up with a used box that was retaped and had the bulbs replaced with Intek (some Chinese knock off) bulbs that predictably did not work. The move in process to the new place was slow so i didn't notice until it was passed the 30 day return window. So inspect upon delivery is the key. For the price these just can't be beat.",4.0 out of 5 stars
Ryan Munster,"Reviewed in the United States on March 15, 2024",Very happy with these bulbs. I have 6 of them for my apartment and they all work great. Good value.,4.0 out of 5 stars
S B,"Reviewed in the United States on July 21, 2022","I like that this bulb has a wide brightness range and high CRI Rating. I, however, cannot give it more than 3 Stars given that it is still having significant firmware update issues.
Setup went smoothly and everything I've tried so far works fine except for the firmware update. I followed all of the troubleshooting instructions, sent my app logs to support, and chatted with a support person. After going over the same troubleshooting steps I had already tried, the support person said it's a known issue and to wait for their developers to fix it. I'm fine with waiting but after doing a search on firmware in these Amazon reviews, it looks like firmware updates have been an issue for many people for a while now.
I don't know if I should keep this bulb or not since I don't know if I'll ever be able to receive firmware updates. Even though it's a brand new bulb, I already cannot use the Sun Match feature without upgrading the firmware.
UPDATE (08/02/2022): I tried two of these brand new bulbs (sold directly from Amazon) and was unable to update the firmware on either one using an Android phone or an Apple iPad. I tried everything in their troubleshooting steps and everything their support representative suggested (including switching my WiFi router to use just 2.4 GHz). The support representative eventually said there was nothing they could do, that this was a known issue, and to wait for their development team to come up with a fix. I ended up returning both Wyze bulbs and am sticking with my GE C-Sleep bulbs for now.",3.0 out of 5 stars
jasoncli,"Reviewed in the United States on February 2, 2023","I've tried multiple smart bulbs from several manufactures, and I like the bulb but the app is a problem. As the title says, I have a Fold 4 and these smart bulbs are about as good as their apps. Sadly, I have problems with the app.
- I can't update the firmware and therefore can't use some features of the bulb. I'm stuck on firmware 12.0.359. When try to update the lightbulb seems to crash? Unsure.... but I have to reset (on/off several times) the bulb every time for the app to work again. Tried to update firmware when bulb is powered off and on.
- My phone (Fold 4) has 2 screens. The front screen and the unfolded screen. On the front screen everything seems to work fine. When on the unfolded (main) screen the color wheel disappears.
I understand that some consider the Fold 4 as a niche phone so hopefully they will fix this problem. I don't plan to return the bulb but want to buy about 5 more when the product works better.
The good things
- This bulb has great color
- This bulb is bright which is perfect for video conference meetings where an 800 lumens bulb is too dim.
- The app connects to the bulb quickly unlike almost all other smart bulb apps
- Connection seems stable
- Good Android widget options",3.0 out of 5 stars
RichG,"Reviewed in the United States on May 26, 2024","Wanted a bulb that would NOT loose its setting after a power outage, and this does that. The Power Loss Recovery mode allows me to have the light return to the state they were before the outage. I found this setting very useful when away, as other manufacturers don't always have this feature.",5.0 out of 5 stars
Christian,"Reviewed in the United States on April 15, 2022","I use mine behind a frosted glass and the colors light up the room very well. You can make them pretty dark for mood lighting or if you just don’t want to burn out your retinas turning on your lights at 3AM. Whatever your case may be, I did have a lot of issues getting 3 out of the 8 I bought to update. After 3 times I got two of them to update. But the final one wouldn’t budge, I gave up on it and came back to it a few weeks later and it finally went through after a few tries. The support did give solid advice that did work to get them to update but at the end of the day these bulbs are still and electronic, and as anyone with a phone or computer will know, sometimes they just don’t agree with you. I also wish they had the ability to color shift. Right now you are getting static light but I’m sure sometime down the road they can implement it. All around a good bulb, and if you are willing to possibly deal with an update issue or two then for the price they can’t be beat.",4.0 out of 5 stars
Earth Divide,"Reviewed in the United States on June 14, 2022","It does what it says on the box. No crazy fun effects to be had here, but integration with Google assistant did work. Ran into two instances where Google Assistant just couldn't find one, and neither could the Wyze app. I had to manually remove and reseat the bulb to get it to show up. Hopefully a future update addresses this.
----
*Update 1/30/23
Dropping this to a two star rating. In less than a year, two of the four bulbs have lost all connectivity and functionality, they don't even turn on anymore. Google Assistant can't see them, Wyze app can't see them, and I can't get them back into pairing mode.
*Update 2/2/23
Back to 4 stars, after speaking with support they replaced the two broken bulbs fast and with at no cost.
Quick word of advice to anyone experiencing issues with their bulbs. Go into the app find the bulb info, grab the MAC address, support will want that.
If, like me, you removed the bulbs from your app before grabbing it, use Google lens to grab the MAC from the QR code on the bulb itself.",4.0 out of 5 stars
varia,"Reviewed in the United States on May 18, 2021","I purchased a two-pack of 1100 lumen Wyze Color Bulbs. The bulbs themselves seem perfectly solid and a good value for their price. The reviews led me to think they'd appear a bit brighter than they actually are, however, it is true that they are noticeably brighter than the 800 lumen bulbs that I already own, so it was probably a case of my expectations being too high rather than a fault of the product.
However, as was noted by several other reviewers, while these devices DO work with Alexa, it's not without some fiddling. The steps I followed, provided by a review of the Wyze skill for Alexa, by Travis:
1) Installed the Wyze app on my mobile device, set up a Wyze account, and set up the lights to work properly with it.
2) Linked accounts (I did it through the Wyze app, not sure if it makes a difference whether you do it from Wyze or Alexa).
3) Enabled the Wyze skill in the Alexa app. Wyze devices do not show up yet at this point.
4) Re-named each of the Wyze Color Bulbs in the Wyze app (don't need to change the name, just edit it and then re-save it). As each one was saved, Alexa immediately detected them, but they showed up as unresponsive in Alexa.
5) Disabled the Wyze skill (which unlinked the Wyze and Amazon accounts) and re-enabled it (which required me to log back in and re-link accounts, this time through Alexa app instead of Wyze app).
Presto, they work.",4.0 out of 5 stars
