Profile Name,Date,Data,Star
Jason,"Reviewed in the United States on September 7, 2022","Original

I got these to replace some sengled lights thinking they would be better but I was wrong. Hooked up the bridge to the router and initially the app found it and tried to update but the update failed. After that I could see the bridge had an IP address on the network so I tried to add via IP address but that didn't work either and then it wouldn't even show on the network after that. Tried to factory reset and nothing would happen with the lights on the top of the bridge. I am returning this junk for a replacement and hoping I just had a defective product and the next one will work. If so I will update the review but right now I am quite disappointed at having shelled out almost $200 for something that doesn't work.

Edit:

I did order a replacement and this bridge updated and connected without any issues. The reason for not going all the way to 5 stars is because none of the lights were found until I added them by serial number. In addition one of the lights in the box would not work. Luckily I still had the previous box that didn't work correctly and swapped out the non-working light for a working one so problem solved.

Also, the hue connect skill on Alexa does not work properly. I kept trying to link up the lights through the Alexa app but kept getting a ""Can not connect now, try again later"" error. I did manage to get Alexa to control some of the lights but I had to go through the web page and then discover the lights that way and add them.",4.0 out of 5 stars
William Saul Hayden,"Reviewed in the United States on June 1, 2024","The product itself is good, but the stock Amazon sells is from a period with a firmware glitch that keeps a use from being able to connect to the Bridge and update it. The lights are also and old version that won't update to new firmware.

Once you contact Philips to get them replaced with new ones, they work great! The new lighting effects like fireplace and candlelight are very atompsheric. It maybe not be worth getting into the entire Hue ecosystem, but getting a few of these bulbs and a bridge is a great way to figure out if you want to go further into Hue products.",3.0 out of 5 stars
John,"Reviewed in the United States on May 15, 2024","The lights look great, and the app is easy to use.

However the hub will slowly become less responsive. When clicking the remote or using the app the response time from the lights becomes increasingly slower until it doesn't change at all.

The hub has to be rebooted to resolve this, which is kind of annoying.",3.0 out of 5 stars
Wade Weldon,"Reviewed in the United States on February 18, 2024",Best smart bulbs I've ever used. Their responsiveness is unparalleled.,4.0 out of 5 stars
Drew,"Reviewed in the United States on December 19, 2022","These bulbs have both hubless (via Bluetooth) and hub (via Hue Bridge with Zigbee) connection methods, which are great for not congesting your Wi-Fi network and makes setup and usage easy and painless. The colors are accurate, vivid ,and beautiful, but sadly not as bright as cheaper competitors as the bulbs are ""up to 1100 lumens"" for the 75w equivalent model.

I was pretty happy with my Hue bulbs, other than the price, however my package had 2 defective bulbs that refused to update to the latest firmware even after power cycling the Hue Hub several times throughout the day; leaving two of them stuck with less features than the other 2. This made me return the whole set for a refund and try other brands. In case you're curious about which brand won in the end with me, I eventually settled on GE Cync which has almost all of the same features, with almost as good software, but with better brightness and a fraction of the price.",4.0 out of 5 stars
Crimson Lolita,"Reviewed in the United States on December 29, 2022","As a starter kit it works! The hub is annoying, as it MUST take up a network slot on your router and just sorta sits there taking up that and an outlet. Furthermore, because these are the starter bulbs, there's not much to really say about them in relation to the app. I often find myself off the network and it's kind of annoying you have to be connected directly to the same wifi and can't just access the bulbs at a whim (think Simplisafe and/or other connectivity apps where you can access even if you aren't at home)

As a wakeup timer, works wonders as the lowest setting still feels blinding at 5am. As far as doing anything particularly expressive, I mean they're just a solid color bulb, so y'know... bright/dim. I will say at the brightest setting, one bulb will illuminate a room and furthermore, the actual smoothness of the dimming really surprised us. The brightness doesn't change in sudden increments which is perfect!",4.0 out of 5 stars
rosa,"Reviewed in the United States on December 5, 2023","Years later, I still believe Phillips hue is overpriced. There are so many competitors these days it's hard to justify buying these for anyone who is not brand-conscious.",4.0 out of 5 stars
Jérome A.,"Reviewed in the United States on June 16, 2024",I ordered a pack with 4 bulbs and the bridge. I was unable to setup the bridge with the IOS app (button press was not recognized) until I realized that it might be due to the fact that the firmware was too old. I don't know how long this bridge was sitting in the box... Long story short I had to use Blue stack android and an old version of the Hue app (4.3) to finally be able to perform the firmware update and now everything works. Not great from Philips not to have backward combability and not great from this vendor to sell with such an old firmware...,2.0 out of 5 stars
joyce,"Reviewed in the United States on August 1, 2023","I had the original Hue Hub, so was forced to get the “new” bridge so all my expensive lights would continue to work…not too happy with the additional cost to keep an older system up & running as advertised years ago…I would give only 3 stars to Hue for neglecting those that bought so many things previously. I will say after connecting all my current lights (only after we recorded each lightbulb’s serial number, since the new bridge couldn’t “find” them) they all are working…the new app to set them up isn’t as easy as the original app, which seems par for hue.",5.0 out of 5 stars
Cryptobyte,"Reviewed in the United States on August 12, 2022",I was originally against the idea of getting into the Hue ecosystem because it requires a bridge and the bulbs are expensive but after a lot of thinking and finding useful accessories I decided to give it a try when I found the new 75W equivalent bulbs on Amazon. I’m very glad I took the chance - going from cheap Walmart smart bulbs to these is huge they look and function like a far more polished product and they are so popular that many other smart home devices can integrate with them. These are nice and bright and I love that there’s a fade in / out when you toggle them on and off. The colors look great and they don’t flicker when you change the color like the cheap bulbs do. Overall it’s been a great experience so far and I would recommend giving them a try.,5.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on March 14, 2024","Easy set up, nice to have an automated system.",5.0 out of 5 stars
Barbwire,"Reviewed in the United States on October 11, 2023","I think I’m fairly tech savvy, but the set up for this required professional help. Some of the problem was the system where I live is not immediately compatible with the hub. But they worked it out and I love it. Everything works as it should. The bulbs are tres expensive. I think it’s rather ridiculous to charge $27 for a bulb.",5.0 out of 5 stars
Micheal k,"Reviewed in the United States on October 3, 2023",We have owned this product over a year now the Hue hub is great and easy to use with Apple or Alexa. Durable very well. Packaged fast shipping easy to set up. We enjoy having the ability to yell turn lights off. Turn them to 40% 20% 30% you name it you say it it does it. This is a great product,5.0 out of 5 stars
Nick,"Reviewed in the United States on October 18, 2022","I've been thinking about switching from LIFX to Phillips Hue for quite awhile, mostly due to the connectivity issues I have with those bulbs over WiFi. Phillips Hue definitely solved these issues with their bridge.

The bridge booted right up and I was able to add my Phillips Hue lights to the app without an issue. The lights are bright, vivid, and responsive. I've yet to have an issue! The Phillips Hue iOS app has been user friendly and responsive as well, it's easy to navigate, set up, and maintain my smart home!

Since purchasing these, I've expanded my Hue environment and I've been very satisfied with it so far.",5.0 out of 5 stars
jraist,"Reviewed in the United States on March 28, 2023",These are great. They are a little pricy but they end up being worth it. We have gone through so many of the other brands that it honestly became so frustrating we had given up on the smart light idea. A friend introduced us to these and we have started to transition the lights over. The app is great and it works in the Apple HomeKit environment. That is getting harder to find so that was a big plus for us.,5.0 out of 5 stars
Mezz33,"Reviewed in the United States on November 4, 2023",The bulbs both work. I have other Philips Hue bulbs and am very happy with them. My order of 2 bulbs arrived in package that was slightly crushed. There was no tape sealing the package lid. It left me feeling like I was sold used product.,3.0 out of 5 stars
Dudley Smith,"Reviewed in the United States on October 9, 2020","Love this bridge and bulbs. Alexa integration is great.

However, please note that you need to test all of your bulbs with as many color scheme presets as possible as soon as you get the item. I found that one of my bulbs was throwing off the wrong color with certain color scheme presets. For example, the Savanna Sunset scheme worked fine, but with the Tropical Twilight scheme, it threw off the wrong color (mis-matched colors with the other three bulbs).

Amazon was able to ship me a new item, where I can swap out the defective bulb, and then return the original item so that I didn't have to setup the Hue Bridge and apply firmware updates all over again. Very nice of Amazon to do this.",5.0 out of 5 stars
Tyler Dugan,"Reviewed in the United States on December 11, 2023",Have 15 of these bulbs in my home and worked great for about 6 months until all of a sudden they stopped working with HomeKit which was a primary reason for choosing these. All the research I’ve done seems that other people have had similar problems with HomeKit suddenly stopping connection and no level of troubleshooting brings them back. They still work okay with the hue app but if you’re buying these for homekit consider another brand.,2.0 out of 5 stars
Jerry,"Reviewed in the United States on December 28, 2021","I'd gotten tired of my 7 year old v1 hub losing a lot of functionality, and I kinda wanted a few more bulbs anyway, so ordered a v2 starter pack.

This was sold as new but it was not new! For all I know it's a knockoff too, but after an afternoon they seem to be working so far.

When I first set up the hub, it told me that it already had data from someone else's setup and I needed to factory reset the hub before I could use it. I seriously don't mind buying legit refurbs, but it's not cool to resell them as new at new prices. I should've just gone to home depot and bought em.",3.0 out of 5 stars
Guy Stracony,"Reviewed in the United States on August 16, 2023","Only lighting system I use. Not cheap, but worth the cost to us.",5.0 out of 5 stars
bankrupt steve,"Reviewed in the United States on September 6, 2023","Lights do not retain their settings, even after connecting to the hub, and setting the power setting to either ""Last on"" (Last used color and brightness), or Custom (choose color and brightness). It's a pain to have to re-select which setting I want each time I turn on the light. Also, in less then 1 day after receiving and plugging in bulbs, 1 of the 4 bulbs stopped working.

It's nice when it works, but not worth having to take extra steps 80% of the time you want to turn on the lights.",2.0 out of 5 stars
Ed,"Reviewed in the United States on January 20, 2022","$Expensive$ Lumens could be higher but I couldnt find one that was brighter for outdoor use.
Not sure why these are priced upward of $50 a bulb but the cheaper alternatives dont seem to offer the bells & whistles Philips does.",4.0 out of 5 stars
Meg Lawson,"Reviewed in the United States on November 24, 2022","I bought 3 bulbs originally and was using my phone to control them via Bluetooth. Sometimes they would have trouble connecting. Since I added the bridge, the connection is solid. No issues at all. App is easy to use. Would 100% recommend the Bridge.",5.0 out of 5 stars
R. A.,"Reviewed in the United States on March 17, 2023",The Hue hub and light bulbs have been rock solid in my Home app!! I have set bulbs far away (outside) and they connect and stay connected!,5.0 out of 5 stars
TNinLP,"Reviewed in the United States on April 1, 2022","Maybe it would be great and its not Hue problem really i have starlink router so excited to get 4 lights and bridg and the TV bars woooooo
Nellyyyy!!!
Slow down no way to connect Hue to Starlink without additional stuff either adapter from starlink 25 bucks aint bad but late April shipping or the starlink range extender things which are not so cheap long story short fuq it no light and sendin back im over it savin my self almost 400$ !!!",3.0 out of 5 stars
Wesley Sanchez,"Reviewed in the United States on March 25, 2022","Nowhere, as far as I can see on the description, does it say that this is refurbished but this is a refurbished unit. I think for the price, this is pretty horrible. I'm honestly not too bothered as long as it works but what I am bothered about is that I thought I was buying a new product and I was sent a refurbished one.

Keep that in mind before you purchase this item.",3.0 out of 5 stars
Foster Robinson,"Reviewed in the United States on July 31, 2022","These lights are so cool. I like how they function well with the movie. The only the is that they are to pricey but besides that, they're great.....",5.0 out of 5 stars
Teresa Friend,"Reviewed in the United States on January 5, 2022","During set up it was obvious that the set had previously been used. It had rooms and scenes set up for Melissa and Ethan and the Porch. Once I deleted the rooms I was able to re-add our “rooms” and finally got it to function. I don’t mind that it was previously used or refurbished, but it would have been nice to know that ahead of time and to have received a price break for that fact.",3.0 out of 5 stars
Rafael Adrian Quevedo,"Reviewed in the United States on November 13, 2022","They work as advertised. I have preset settings for Halloween , Thanksgiving and waiting for X mas. I just hope they last becauses they are expensive.",5.0 out of 5 stars
Bruce Laible,"Reviewed in the United States on March 13, 2023","Easy to install, easy to use and dependable. A modest investment into lighting automation.",5.0 out of 5 stars
HeartlesS,"Reviewed in the United States on December 1, 2021","I love the depths of the colors, but you really need at least the 75w equivalent. The 60w equivalent is only 800 lumens (A bit dim, if you ask me) while the 75w are 1100. I'm personally wanting the 1600 lumens version, but I don't think they're out, yet",5.0 out of 5 stars
Glen Tyree,"Reviewed in the United States on May 15, 2023",Great lights and fun to play with.,5.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on March 1, 2021","Took me a while to commit to these lights because they’re so damn expensive. If they’re worth it to you is honestly a perspective thing but I love them. They look amazing. Their nighttime settings are super soothing and the wake up settings actually woke me naturally before my alarm did. Despite the cost, I feel this insatiable need for more.

Now that’s a business model.",5.0 out of 5 stars
EG,"Reviewed in the United States on October 15, 2022","The only nice thing about these bulbs is how they dim on and off and how you can change them from yellow light to white light. Otherwise, a complete waste of money.

Regardless of if you have the bridge or not, the Philips Hue skill doesn't work with Alexa anymore and it's a known issue (the skill has a 1 star rating and should be removed from the Alexa app). The smart bulbs supposedly require a Philips Hue bridge and separate Philips app to control the lights and while yes, the brand's own app allows you to have smart functionality, they're advertised as compatible with Alexa but it never works. Also, the bridge and app can't be controlled outside your house. So if you want to turn on the lights before you get home, tough luck.

TL;DR: if you're looking for smart bulbs that are Alexa compatible, stop and look elsewhere. These are a waste of money for that until Philips fixes the Alexa compatibility.",1.0 out of 5 stars
Brian,"Reviewed in the United States on October 31, 2022",Awesome lightening and control through APP. Unfortunately Alexa doesn’t allow control of the lights.,5.0 out of 5 stars
Elkgrove,"Reviewed in the United States on May 5, 2024",Interior of package had clear wear and tear from inserting and removing plastic that held the items in place. Bridge did not work. I thought I was buying something new and this was clearly used. No point in returning as the seller has a excessively high restocking fee,1.0 out of 5 stars
John,"Reviewed in the United States on March 19, 2021","The bulbs look AMAZING! The colors are brighter and more vivid than I expected.

Setup with the app was surprisingly easy. Only took 5 minutes and most of that time was letting the software update.

The only downside is cost. But if you have the money, these are fantasic.",5.0 out of 5 stars
Will j.,"Reviewed in the United States on July 18, 2022",i’ve had literally no complaints out of these bulbs. great for setting the mood,5.0 out of 5 stars
Frank Gibson,"Reviewed in the United States on July 5, 2024",does not stay connected,1.0 out of 5 stars
DecaturRunner,"Reviewed in the United States on April 25, 2024",Do not buy this if you intend to use Apple Home to control your home. Philips know that it is incompatible but advertises it as compatible. IT IS NOT COMPATIBLE WITH APPLE HOME!!,1.0 out of 5 stars
Diego Quesada,"Reviewed in the United States on August 11, 2020","Valen la pena! Tienen la capacidad de iluminar la habitación como luces de techo, y a la vez son capaces de generar cualquier tipo de ambiente por la variedad de colores y la posibilidad de graduar la intensidad!
Me encanto la opción de escenas predeterminadas que ayudan con creatividad",5.0 out of 5 stars
Kris Roberts,"Reviewed in the United States on May 30, 2021",The lights are great quality and the hub makes it so convenient to set up new lights. The only thing I don't necessarily like about them is they don't sell pieces separate like the power supplies.,5.0 out of 5 stars
Tony Watson,"Reviewed in the United States on October 4, 2021",Having this product has made life at home more enjoyable but it does that time react sometimes but this product it get for parties and entertainment,5.0 out of 5 stars
Kevin,"Reviewed in the United States on November 23, 2020",We have had a lot of fun building out our Apple Homekit automation! We started with this Philips Hue starter kit and have since added a lot more bulbs and other accessories. These bulbs work great!!!,5.0 out of 5 stars
Lanie,"Reviewed in the United States on October 20, 2020","Exactly what i wanted. easy to set up and fun to use.
Definitely adds more character to any space.
if you're on the fence i suggest you totally get this item. you will not regret it.",5.0 out of 5 stars
clintasaurus,"Reviewed in the United States on February 24, 2024","These suck unless you have the bridge WITH a Wi-Fi router, otherwise the Bluetooth feature in non-existent.
*The windows app is incomplete with no Bluetooth feature (has not been coded for).
*Could not even get it to work on iPhone.",1.0 out of 5 stars
William L Bongle,"Reviewed in the United States on January 19, 2024","I was looking forward to receiving this product. What I received was an open box, contents had clearly been used and returned. The bridge device did not connect even after running through all of the troubleshooting tips. This was clearly an item that was returned defective, repackaged and sent back out.",1.0 out of 5 stars
Mario V.,"Reviewed in the United States on June 27, 2021","Good option if you want it to work with other accessories, but for the money, its just not bright enough! Lifx bulbs' brightness blow these out of the water!",3.0 out of 5 stars
John Bell,"Reviewed in the United States on August 28, 2020",I bought this kit to replace my 1st gen Hue kit. The brightness and color range are amazing compared to the first gen. Very happy with these.,5.0 out of 5 stars
Grannalynn,"Reviewed in the United States on March 30, 2022",Works great with Alexa,5.0 out of 5 stars
Shawn,"Reviewed in the United States on March 10, 2023","When you try to link hue with Google home, it doesn't work. There's plenty of posts online complaining about it, but doesn't seem they care to fix it.",2.0 out of 5 stars
Derek Smiley,"Reviewed in the United States on September 28, 2023","I purchased Hue lights specifically because an account wasn't needed to manage them, and now Philips Hue has made the decision to retroactively break all lights in a few months if you don't sign up for an account.

Talk about bad business. Changes like this should be implemented in new product lines or models, not by changing how existing models function long after they are purchased.",1.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on May 4, 2021",Great starter kit. Easy to set up. Includes everything you need. Excited to get more lamps !,5.0 out of 5 stars
Placeholder,"Reviewed in the United States on March 12, 2024","Purchased due to HomeKit support. Endless issues. Very poor product, would never recommend or purchase again.",1.0 out of 5 stars
Russell Georgen,"Reviewed in the United States on March 12, 2021","Homekit can only control on/off, you can not control the light dimmer and color from mac os. ios work pretty well.",3.0 out of 5 stars
Nat Mcaleese,"Reviewed in the United States on February 26, 2024",makes you give up your email to control your lights,1.0 out of 5 stars
Darwin Didier Bonilla,"Reviewed in the United States on July 8, 2023","They were not new, box open",2.0 out of 5 stars
Jordan,"Reviewed in the United States on April 15, 2021",Love the automazation! Paired with my alexa and works great,5.0 out of 5 stars
Nobody.,"Reviewed in the United States on June 24, 2021",MY HOME IS FULL OF RAINBOW LIGHTS!!,5.0 out of 5 stars
Savannah,"Reviewed in the United States on May 29, 2023","I bought this product new, as advertised. It came totally banged up, clearly previously opened, and it looks like maybe a red clearance or sale sticker might have been on it at one point?! What a scam! I’d give zero stars if I could.",1.0 out of 5 stars
Jaime,"Reviewed in the United States on June 23, 2022","Alexa app does not connect to the Hue and this is a known issue. If you want to turn your bulbs on through your phone's app then great (WHEN the app isn't crashed or locks you out). After trying GE Cynce, Philips Hue, Sengled, and Kasa I'm going back to Kasa. They are only 1050 lumens compared to Philips 1600 lumens, but at least they do as they are advertised and work with Alexa.",1.0 out of 5 stars
Tracy,"Reviewed in the United States on February 19, 2021",Works great !,5.0 out of 5 stars
Bob Jones,"Reviewed in the United States on February 14, 2022","Item pictured and described was a single box of a Hue Bridge, plus 4 75w (1100 lumen) Bluetooth + Zigbee bulbs. Received 3 boxes with outdated 60w (800 lumen) non-bluetooth bulbs and a 3-year-old bridge.

Contacted seller who said ""I am so sorry to hear about this issue. There must have been a mix up at the warehouse."" Exactly how did a warehouse mistake grabbing 3 boxes instead of 1?!?!",1.0 out of 5 stars
Koons,"Reviewed in the United States on December 8, 2021","Once you pay all this money to purchase this item, you still have to pay a subscription fee. The feature to get the different light settings is not free. Also, I had to pay a $50 restocking fee when set back, even though I told amazon that the item description was not correct. That they had no mention of a subscription that needed purchased.",1.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on March 9, 2022",The lights arrived but not in the packaging that was promised in the picture. The most important piece to make the lights work the Hue Hub was missing and there is no easy way to solve the problem even after contacting Amazon via CHAT. Totally frustrated!,1.0 out of 5 stars
Jonathan Boring,"Reviewed in the United States on December 9, 2022","ONE sheet of bubble wrap isn’t enough. Bulb came out in shipping, thankfully it still works. Unfortunately this isn’t my first experience with bad packaging of Philips hue products from their party sellers.",1.0 out of 5 stars
Ruly Misri,"Reviewed in the United States on July 5, 2023",No es el de la descripción,1.0 out of 5 stars
Stephanie Keirstead,"Reviewed in the United States on August 15, 2021",Opened the box excited to get started to find no power or Ethernet cord. Also it’s a weird 5v one so I didn’t have one laying around I had to buy one. After spending over 3 hundred dollars not happy-don’t buy from here,1.0 out of 5 stars
Maru,"Reviewed in the United States on February 15, 2021","I like Hue, but I hate getting opened and used items from Amazon.",2.0 out of 5 stars
Tay,"Reviewed in the United States on February 24, 2022",This product does not include the hub. Only 4 bulbs. I returned the item and was able to find exactly what I needed ad another store for the same price.,1.0 out of 5 stars
Trudad,"Reviewed in the United States on October 16, 2021",Bulbs are not bright at all,2.0 out of 5 stars
Paul A Sandoval,"Reviewed in the United States on February 25, 2022","As you can see from the picture of the box, all I got is the 4 bulbs and NO HUB.",1.0 out of 5 stars
Monty,"Reviewed in the United States on December 11, 2021",Disappointed that I wasn't able to see this product. It was pretty expensive to be missing the prongs on the power adapter.,1.0 out of 5 stars
Henry Berger,"Reviewed in the United States on April 28, 2022","Did not work, no connection to any wifi router. Confusing app and very poor instructions manual.",1.0 out of 5 stars
Monay Forest,"Reviewed in the United States on July 31, 2022",I believed the bulbs changed colors...over priced,1.0 out of 5 stars
SarahW,"Reviewed in the United States on January 8, 2024","I ordered this as a gift for my husband. The outermost package was damaged and upon opening it, one of the go it lightbulbs was shattered. So disappointed as I do not have the ability to return it in time for his birthday. Hopefully he likes the rest of the kit, but I’m very disappointed that he won’t get to use all four lightbulbs, especially with how pricey they are.",2.0 out of 5 stars
PHILLIP D. WOODS,"Reviewed in the United States on December 30, 2022","I am not very technical, but I was able to set up the Huw system. I put the two bulbs in my garage lights, put them on the Hue timer and linked them to Alexa. I liked it so much, I bought two more bulbs and put them in my bedroom. Then, I bought two more bulbs and put them in my hallway. I plan on doing my living room in the future.",5.0 out of 5 stars
