Profile Name,Date,Data,Star
Elizabeth Baldwin,"Reviewed in the United States on July 30, 2024","I have at least 26 Kasa/TP Link Devices and didn't have any problems until I ordered 8 bulbs and 4 plugs on a good sale in September 2023. My plan was to replace older bulbs from a different company so I only have one app to setup all my devices. I have only thrown away one out of four of the bulbs from the other company and I have had them all
The bulbs worked fine until January when they started to fail one by one in different ways. Of course, this was too long to get them replaced through Amazon. I now have 6 of 8 bulbs malfunctioning. After troubleshooting and trying to fix each one for a couple months I contacted support. Two different times they told me to try things I already had. I guess I finally said the magic words of ""replace them under warranty"" and we started the RMA process. Their warranty says they can also replace the bulbs with refurbished ones even if yours are practically new.
Here's where it gets strange. Somehow I ended up with some KL 130 bulbs even though I ordered KL 125. I assume that either Amazon sent me the wrong box OR someone had some messed up bulbs, ordered the KL 125 and switched them out with their broken KL 130. There's no way to know. Regardless, I somehow have these malfunctioning bulbs that Kasa will not replace because I don't have a proof of purchase or serial number for the bulbs. Kasa doesn't print the serial numbers on the bulbs themselves and I never dreamed I would need to keep the boxes given how many devices I own from this company. I even told them several times that the only colored bulbs I own from them were the two receipts I provided and it's not enough for them to stand by their product.
These products were also registered in the kasa app the day I got them, but they needed to be added to a different website to fix them via warranty. The process says I will choose shipping method but I haven't made it that far in the process yet. I will update whenever I get there.
The main reason I bought these bulbs was to use them in conjunction with wall switches; mainly, if someone forgot to turn out the lights and I saw them on from a different room I could still turn them off. I also use them in rooms where the furniture is far away from the light switch (such as a bedroom) so that I can turn off the lights without getting up. However, if the power goes out the lights will come on even though I have them set to remember their last state. I assume this means that the data for this setting is stored in the cloud and not in the hardware of the device. More than once I have been awakened because a power flicker turns the lights on while I'm sleeping and I either have to get up and turn them off at the switch or wait for the modem and router to connect to the internet so I can turn them off.
Also, these lights don't have customization effects like the light strips do. I can't set up a thunderstorm effect in a whole room; the effect will only work on the strips.
TL;DR: If they send you different bulbs than what you ordered you're screwed when they malfunction. Serial numbers aren't printed on the bulbs. All bulbs come on during a power flicker regardless of your setting. They don't allow you to use effects like Kasa's light strips do.",2.0 out of 5 stars
Jeaux,"Reviewed in the United States on June 30, 2024","FRUSTRATING. But the benefits outweigh the negative. I absolutely love these lights and have them all over my house. My only issue is when the power goes out all of the lights turn on and stay on. In Florida, the power goes out a lot I’m talking. It could go out Five days in a week If storms are bad enough.
I’ve googled it and talked to people. This is a known problem. What frustrating for me is now I have to set a reminder on my phone to check my lights daily because I travel often so for example two weeks ago I went away for five days and it turned on all of the lights in my house were on for a straight five days because the power went out.",4.0 out of 5 stars
Allen Sanchez,"Reviewed in the United States on August 8, 2024","So far I have installed 2 of these bulbs. The 1st one was without issue. When I did the 2nd bulb it said it could not connect. After trying a few more times I just left the bulb. A few days later I asked Alexa to turn it on and it worked, and has been working. Probably has to do with the bulbs proximity to the wifi router.",5.0 out of 5 stars
Ron Jean Charles,"Reviewed in the United States on August 28, 2024","I absolutely love my smart bulbs. They have transformed my life and my home. Super convenient and simple to setup with the Kasa app, I'm never going back to regular LEDs",5.0 out of 5 stars
Saul Aba,"Reviewed in the United States on August 6, 2024","I couldn't figure out which bulbs I wanted so I just went with these and I'm so glad I did!
Really easy to set up good value I use them all over my house.
I have not had any connectivity issues that other people are talking about but I always made sure to sell in the kasa app first before connecting to anything else.",5.0 out of 5 stars
Charles S.,"Reviewed in the United States on August 7, 2024","This is the only WiFi bulbs we use in our lights inside and out. They look great, are a great price, and most importantly are easy to set up and use with. They are compatible with Alexa and a couple of other apps. We prefer Alexa for the easiest use and adjusting color, brightness, power, routines, timers, etc.",5.0 out of 5 stars
elier s.,"Reviewed in the United States on August 27, 2024",This smart bulbs works really well. Kasa app is easy to connect. Integrates seamlessly with google home. And you can control them from anywhere,5.0 out of 5 stars
Apoorva Bhapkar,"Reviewed in the United States on August 30, 2024",You can control this light from Kasa and alexa too. It has many colors. I liked it.,5.0 out of 5 stars
sohaib harmoush,"Reviewed in the United States on September 4, 2024",It’s great light bulb,5.0 out of 5 stars
Star,"Reviewed in the United States on September 3, 2024",Easy to use,5.0 out of 5 stars
Ark,"Reviewed in the United States on August 4, 2024","While LED's can last a long time, the wifi receiver in the bulb does not. I recommend keeping a few in reserve from the same manufacturer as the color schemes vary from manf to manf.
I hope they get better but this is still a relatively new product.",5.0 out of 5 stars
Angel,"Reviewed in the United States on August 22, 2024",Esta bien el producto.,4.0 out of 5 stars
Tim Bagley,"Reviewed in the United States on August 20, 2024","These have worked very well. Connection is simple, and works with Alexa seamlessly. Great LED Smart Bulb!",5.0 out of 5 stars
Vaarun myakal,"Reviewed in the United States on August 31, 2024",just as described,5.0 out of 5 stars
Top Dog,"Reviewed in the United States on August 8, 2024",These are the first smart bulbs I've purchased and I don't know why I didn't purchase them before. The set up was really easy. And now I can use my smart plugs for something else,5.0 out of 5 stars
Lee A.Lee Anne from Michigan,"Reviewed in the United States on July 8, 2024","This is not my first Kasa purchase. I have other lightbulbs and mini plugs. Wonderful company, wonderful product. I am a baby boomer, so sometimes I struggle with technology. I used the app to try to install these bulbs. I was unsuccessful. I ended up calling customer service. The gal was very nice, and I was able to get my lightbulbs connected easily. I have these connected through my Google Home. I can adjust the brightness and the color using Google, which is pretty cool. In the future, I would definitely repurchase from this company, avoiding the Phillips Hugh.",5.0 out of 5 stars
AntJustAnt,"Reviewed in the United States on August 2, 2024",Seems to be a little finicky for some reason when setting up - took a few tries but seems fine now.,4.0 out of 5 stars
Sara,"Reviewed in the United States on March 24, 2024","The Kasa Smart Light Bulbs offer a convenient and customizable lighting solution with their full color-changing and dimmable features, compatible with Alexa and Google Home. However, while they have their merits, their reliability in staying connected to the internet leaves something to be desired.
On the positive side, these bulbs provide a wide range of colors and brightness levels, allowing for personalized lighting to suit any mood or occasion. The integration with popular smart home assistants like Alexa and Google Home adds to their versatility, enabling convenient voice control for seamless operation.
That said, the inconsistency in maintaining a stable internet connection can be frustrating and impacts their overall usability. There are occasions when the bulbs fail to connect or become disconnected from the network, disrupting the intended lighting settings and requiring manual intervention to reestablish connectivity. Often just one will disconnect, meaning I can’t control them both at the same time. Other times, both disconnect.
While the lack of a required hub simplifies the setup process, it seems that the reliance solely on a 2.4GHz Wi-Fi network may contribute to the connectivity issues experienced by some users. It's worth noting that in environments with multiple smart devices or interference, these issues may be exacerbated.
In conclusion, the Kasa Smart Light Bulbs offer a decent lighting solution with their color-changing and dimmable capabilities, enhanced by compatibility with popular smart home platforms. However, the inconsistency in internet connectivity detracts from their overall reliability and usability. For users seeking a seamless smart lighting experience, it may be worth exploring alternative options with more robust connectivity features.",4.0 out of 5 stars
MELISSA,"Reviewed in the United States on August 9, 2024",These are great and I love how I can control everything from the app. So many colors to choose from. You can adjust the brightness which is great as well,5.0 out of 5 stars
Luis Arias,"Reviewed in the United States on August 26, 2024",Excelente. Satisfizo mis expectativas.,5.0 out of 5 stars
Paul Russel,"Reviewed in the United States on August 24, 2024",It's very bright,5.0 out of 5 stars
Yuval,"Reviewed in the United States on June 17, 2024","I purchased these bulbs to get my entire house on one system as previously we were using a hodgepodge of wifi bulbs my husband and I had each acquired before we met. So, there was nothing wrong with the bulbs I was previously using, I was just looking for something cohesive, which I think is relevant to my review.
I will say, setting up the bulbs is very easy, easier than other bulbs I have used. However, I quickly ran into several issues that are more annoyances than anything else:
1. The same brightness/color settings on two different bulbs do not look the same. I have 2 matching lamps in my living room and when I chose the same brightness and color for each, they looked totally different. One was yellow and one was white. I couldn’t get them to look the same no matter what I did. This is extremely frustrating - as the same product, they should look the same. If you do not have 2 lamps in the same room that need to match, this probably won’t be an issue for you. I played around with all the bulbs in the package and finally found 2 that matched when set to the same settings.
2. One of my bulbs lags so slowly behind the app. When I turn it on it is ok, but when I click off it takes often ~2 minutes to shut off. This is frustrating because you never know if it will work or not, and if you click off again (because the app is slow), it finally catches up and clicks on and off several times. However, I plan to use these on a timer 99% of the time so this isn’t a huge issue at this moment.
3. As above, app is very slow.
4. Groups cannot have a set schedule - so what is the point of groups? I finally figured out the non-matching bulb colors, and realized I could group the two bulbs in the same room together to have one control. Awesome! I deleted the schedule from each individual bulb and went to create the schedule for the group…except you cannot create a schedule for a group. Huge flaw on Kasa’s part. Again, I only plan on using the bulbs on a schedule so I can set each bulb to the same schedule individually. Not that big of a deal at this time, but still annoying. What is the point of a group without a group schedule? I would also like to note that the lagging bulb mentioned above lags even when you click on/off for the group.
5. The mentioned bulb that lags behind the rest was having an issue where it would never turn back on to the last setting, it would always turn on to some random setting I never used. I want to say maybe this is a defective bulb. However, it now perfectly matches its counterpart in the same room whereas the bulb I previously tried to match it with does not match. So, are they all defective? I may never know.
I will say I uninstalled/reinstalled this bulb in the app and while it still lags behind the others, it now turns on to the last setting as it should.
Overall, I do like the range of colors and brightness on these bulbs and will stick with them because Kasa has a wide range of products I may want to add to my home in the future. I have found workarounds for the issues mentioned here. However, I definitely expected more out of this product.",2.0 out of 5 stars
C,"Reviewed in the United States on August 1, 2024",Mainly bought this for the schedule features and it works perfectly! The lighting is also very nice and colors seem more accurate compared to my more expensive bulb I had. Would buy again!,5.0 out of 5 stars
Reinier,"Reviewed in the United States on August 23, 2024",Magnífico el producto,5.0 out of 5 stars
Born2Travel,"Reviewed in the United States on August 11, 2024",I have several of these and am slowly replacing all of the light bulbs or switches in my house.,5.0 out of 5 stars
Aaron Goodman,"Reviewed in the United States on August 8, 2024",I like this. Bought another set after two years. Generally very reliable and colors are amazing. Dimmable. Works well with Google home.,5.0 out of 5 stars
Tess Campbell,"Reviewed in the United States on July 22, 2024","Nothing in this world as satisfying as not having to reach across a table to turn on/off a bedside lamp.
Alexa! Light ON
Alexa! Light OFF
Alexa! Turn off Light at 8am
And rhe different colors are a nice backdrop at night while watching TV.",5.0 out of 5 stars
Jose Ramírez,"Reviewed in the United States on August 19, 2024",Excelente producto !!,5.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on August 23, 2024","I love the Kasa bulbs! There are a lot of color options available, adjustable brightness, and it works great with Alexa. Kids turn the lights off more when leaving a room just by talking to Alexa. The setup for the lights in the Kasa app and on Alexa is easy. Being able to control lights when away on vacation is a bonus too. These lights are fantastic and a must have for a smart home.",5.0 out of 5 stars
Cruella,"Reviewed in the United States on August 17, 2024",Works great,5.0 out of 5 stars
Morgan,"Reviewed in the United States on November 21, 2023","Bright Idea or Dim Disappointment?
Pros:
1. **Easy-Breezy Setup:** Setting up the Kasa Smart Bulb was smoother than butter on a hot biscuit. It practically installed itself, making me feel like a tech wizard without the hassle of incantations and spellbooks.
2. **Technicolor Dream Light:** This bulb isn't your average Joe. It boasts a whole spectrum of colors, turning your room into a disco, a tropical paradise, or a cozy cave—all at the command of your fingertips. It's like having a mood ring for your living space.
3. **Lazy-Person Approved:** The ability to control this bulb with your voice is the epitome of laziness achievement unlocked. I can now command my lights without lifting a finger, literally. ""Hey, Kasa, make it cozy,"" and boom, I'm bathed in warm, ambient light.
Cons:
1. **App-ocalypse:** While the app works, it feels like it's auditioning for a role in a horror movie—slow, clunky, and occasionally possessed. Trying to change settings can be as frustrating as getting that last drop of ketchup out of the bottle.
2. **Dim as a Teenager's Mood:** The brightness of this bulb can be a bit underwhelming. It's like trying to read a map by firefly light. If you're looking to illuminate the room like the surface of the sun, you might need more than one of these bulbs.
3. **Wi-Fi Dependency:** This bulb depends on Wi-Fi like I depend on caffeine. If your Wi-Fi goes on strike, so does your smart lighting dream. It's like having a high-tech lantern during a power outage—looks cool until you realize it's just a fancy paperweight.
In the grand scheme of illuminating decisions, the Kasa Smart Bulb walks the tightrope between convenience and occasional frustrations. If you can overlook the app quirks and the fact that it won't blind you with its brilliance, it's a nifty addition to your smart home arsenal. Just don't expect it to solve world peace or fold your laundry.",4.0 out of 5 stars
Sean Brent,"Reviewed in the United States on August 1, 2024","Easy to set up, not as bright as I was hoping. Works with Homebridge and can in turn use on Apple Home app",5.0 out of 5 stars
C. Lower,"Reviewed in the United States on August 15, 2024",Perfect,5.0 out of 5 stars
Shafin Ahmad,"Reviewed in the United States on July 2, 2024","Even though it works perfect, I seem to not like the app it is tuned with very much.
Other than that it's awesome.
Also no feature to sync with music yet on this bulb.",4.0 out of 5 stars
Roxy,"Reviewed in the United States on July 14, 2024",Install and connections were easy. Buying more fir my home.,4.0 out of 5 stars
Valrz,"Reviewed in the United States on July 16, 2024",love color changing items,4.0 out of 5 stars
C Joseph,"Reviewed in the United States on January 29, 2024","Using these on fixtures so I can put them on timer. I like the fact that you can program these in to turn on/off at various times or using sunset/sunrise (offsets permitted). I use one in my upstairs hall and never have to worry about making sure the light is on at night, especially if I'm getting home late. I wish they had a connection to the weather so if it's overcast and dark, they'd turn on automatically if programmed to do so.
The application is a little clunky, and clearly designed by engineers who have no idea of UX preferences of real world users, but I guess it technically does what it was designed to do. One major issue is the various devices/groups on the profile gradually appear on the app. I've gone to click a light to turn it on/off only to have another device appear at the last moment and I hit the wrong one by mistake. It's frustrating having to wait several seconds for everything to load especially considering the devices are exactly the same each time. I haven't added or removed anything since I've set it up. Hopefully KASA will see this and address the UX issues in a future upgrade.",4.0 out of 5 stars
ZehKaiser,"Reviewed in the United States on August 10, 2024","I bought these to light up my office with the option to have a dance party if the mood struck. Setup went as expected using the Kasa app. They're also quite bright, even when in color modes.
I started to have trouble as soon as I restricted them from the internet. The app advertises that you have to enable remote control, but that option never shows up in the app, and they're always on the internet. As with all Kasa devices, they phone home to TP-Link servers. Cutting them off from the internet causes these devices to reboot every few minutes. This means that they go offline and you can't access them for a full minute while this happens. Not very convenient when you try to turn them on/off as you enter/leave a room.",3.0 out of 5 stars
Lynda Rutherford,"Reviewed in the United States on May 11, 2024","I use Alexa to turn on and off lights all over the house. It’s for security and it saves money. But the really fun part with these bulbs is how they can change colors. I’m amazed how much better an area looks when the light blends with the furnishings. I’m sure I’ll be experimenting with other ideas relating to this product in the future but for now I’m just thrilled with what it’s already doing. They are easy to install and add to Alexa’s devices…. I work that girl so hard. lol. Living to my 60s has some real perks. These fun, useful tech gadgets are cool. “De light” is now a delight. lol. Get it? Then really get it, order them—-they are affordable and fun.
Modern times for this 60+ retired nurse is one of the best parts of getting old. Hey, it’s important to recognize the plus side of aging. “De light” is a delight. lol. Get it?",5.0 out of 5 stars
Peter Place,"Reviewed in the United States on July 17, 2024","I’ve had these for years and I love the brightness adjustability, and I figured I’d try out the multicolor for some seasonal fun. Some bulbs I have are going on 8 years.",5.0 out of 5 stars
Bryan,"Reviewed in the United States on September 23, 2023","Title says all. Added the bulbs to my Wi-Fi network via the TP Link Kasa app, installed TP Link Kasa integration into Home Assistant and after a few minutes the bulbs were detected no problem. After that you are off to the races! Use Home Assistant to configure the bulbs to power on with automations/timers, or use the Kasa software.. your choice.
Been using for a couple of weeks and no major issues thus far. The real bummer is that after a power outage, when the power returns the Kasa light bulbs turn back on… even if the bulbs had been OFF before the power went off. I looked in TP Link forums and other folks have complained about this too. It is a known issue that will probably never be fixed (TP Link doesn’t have the best software update reputation). To work around this I applied a preset of “1% brightness” for the power-on state. That way if power goes out and comes back on, the bulbs are only on at 1% and don’t waste as much electricity.
Power outages are rare, so this is a minor annoyance. The software seems to have a setting to account for this, but the setting isn’t fully built out. Not sure why TP Link never finished that option. I guess another workaround could be to hook the lamps with the bulbs up to a UPS, but that seems like overkill for this!
Other than that the bulbs work great and the colors are awesome. I wish I could use these bulbs in “fully enclosed luminaries” but I cannot. I didn’t realize that until AFTER purchase. But it seems there is no LED smart bulb that can be used in a fully enclosed luminary. I intended to install these in fully enclosed ceiling lights, but after reading that warning decided to place them in some reading lamps instead.",4.0 out of 5 stars
Kynan,"Reviewed in the United States on April 23, 2024","Update - After fighting with the Kasa app quite a bit, I was finally able to get it to work (had to reset password multiple times to get it to send a confirmation email that actually worked).
The light does what it says - allows color choices, works with Alexa, etc.
2 downsides:
* The small downside - only 2.4 Ghz WiFi compatibility. This could cause problems with some newer home routers. My ancient (by tech standards) ASUS RTN66U has been a shockingly reliable workhorse for many years so this one is no big deal to me.
* The bulb gets hot. Really hot. The base of the bulb, where all the electronics are was scalding hot after 10 minutes of being on. This was in a downward facing glass light fixture -- no heat could escape vertically. When I later put the bulb in torchiere lamp where the top is totally open, it did not have the same heating problem. BUT, that heat is still being produced. It's just escaping up away from the bulb. I would never put this bulb somewhere enclosed and I assume that so much heat production is a significant waste of electricity compared to a normal LED bulb. I had never really considered this factor before - received this light free with an Alexa Echo Pop. After thinking about it I'd bet that most smart bulbs (and smart devices in general) have this same basic problem. They do more stuff; they must consume more power to do it; not sure I'm in favor of that trend.
ORIGINAL Review: Junk so far
1) Requires use of the Kasa app which pretty much gives the developer rights to everything on my phone. Not excited about that.
2) Grudgingly, I downloaded the app. When creating an account from the app, I receive a success message yet cannot log in. I tried creating an account from their website. Also says successful but I cannot log in either on app on site.
Will give it another try in a bit - maybe there servers are having problems - but, after that, will consider it a waste of my time.",3.0 out of 5 stars
