Profile Name,Date,Data,Star
Eric,"Reviewed in the United States on November 29, 2023","I can't believe it's been almost 5 years since I installed this system in my home. I started with simple WiFi controllers from other brands for lamps in my living room and bedroom... I loved the convenience but often there were issues. I finally bit the bullet and tried caseta and I was pleasantly surprised by the reliability and quality. More impressive was I didn't have to use my voice or an app, but could also use a light switch to control my devices. Weeks later I was replacing every switch in my house and discovering so many possibilities. One switch to control every zone in my kitchen, installing more convenient switches to control lights outside or in different parts of the house. Dimmers and switches to control LED lights inside a hutch or under my cabinets. I haven't stopped installing these things since then. Over the years with countless power outages, construction/ remodeling in different rooms and not one hiccup. Literally not one. These things just work! I can't say that enough. I had light switches disconnected for 2 months during my kitchen remodel. I reconnected them and they just worked. No reinstalling them in the software. They instantly worked just like they did before. Other switches and bulbs all it took was getting unplugged or a blink from the power company and there went a half hour of my day to get them working again. These are the most versatile and dependable smart devices I have ever bought.
Finally... 5 years later.... I have not replaced a single battery in the pico switches. Not one. Do not hesitate. This setup is worth every single penny. It costs more for a reason. No headaches and it does what it advertises.
Oh one last thing... When the Internet goes down the switches and the app still work PERFECTLY. That's right. It can be controlled locally with no Internet. I can't say enough about these. Buy them now. You will be kicking yourself for not doing it sooner.",5.0 out of 5 stars
kathy phifer,"Reviewed in the United States on July 14, 2024",This was one of my favorite purchases! I had only 1 light switch and it was in a bad spot! Now I have 2 others I can place anywhere!,5.0 out of 5 stars
Reggie,"Reviewed in the United States on May 25, 2021","I did a lot of research when deciding on a smart dimmer switch option. I ended up choosing lutron because it uses the bridge and won't clog up our Wi-Fi. We don't have any kind of general smart bridge to use the z-wave or zigsbee other types of smart options. The bridge is tiny and unobtrusive, but does need to connect to an ethernet port. The dimmers work perfectly, and connect to Alexa seamlessly, which was the most important part to me. We have it set up so our lights come on automatically based on certain conditions and can all be turned off with 1 command, so we rarely use the actual switches. They work perfectly for our needs.
A few caveats/responses to other reviews that initially made me hesitant:
Buzzing - when dimmed, we could hear a very faint buzzing from the lights in our kitchen when we had a few panels of our drop ceiling down. Once the drop ceiling was replaced this was no longer noticeable. If you have literally any other noise in your house, like a refrigerator, the buzzing pretty much can't be heard.
No 'last setting' button - this is 100% the biggest downside to these. The actual hardwired switches only have on/off and increase /decrease buttons. If you walk into a dark room and want to turn the lights on your options are 1) turn them on 100% or 2)slowly increase them from 0 to whatever you want by repeatedly tapping the dim up button. The remotes this set comes with do have a button in the middle that will turn the lights up to whatever you last had them set at, so I have no idea why they didn't include that on the actual switch. We created a 2-way with a switch and remote bracket and mostly use the remote 'switch' when needed, which is rare. We specifically bought these to use with phones and Alexa so this is a minor issue for us that we were willing to overlook. However, if you plan on mostly using the switch it's probably worth considering getting the more expensive switch version that comes with the button in the middle. For us, the extra money wasn't worth it. Alternatively, if you plan on mostly using the wall switch it may not be worth getting smart switches at all, to be honest.
Installation - we had these installed by professionals as part of a larger electrical overhaul so I can't speak to the ease of installation. I did not have any issues connecting them to my phone once I set up the bridge though.
Overall, if you want a smart switch because you plan on mostly using your phone, timers, or a virtual assistant to control your lights these are perfect. Especially if you plan on installing a number of them, since they come with the bridge to use instead of Wi-Fi. If you plan on mostly using the wall switch itself, or if you only plan to install 1 or 2 smart devices in your house, the design and cost of these might not be worth it - smart bulbs or another product are probably better options in that scenerio.",5.0 out of 5 stars
Jab1005,"Reviewed in the United States on April 5, 2024","This kit is the bomb. It lacks the wall plates for the remote switch and smart switch but no big deal. It integrates exceptionally well with my smart system via its hub and works great with Alexa and Google. My switch is located outdoors under my awning for exterior lighting in the awning. The remote switch is placed in a convenient location indoors so the lights can be dimmed or turned off and on from inside. The associated app makes it a snap using the smart phone. Oh, programming this to my router system was a easy and without error. Unlike many smart switches, the router didn't need to be switched to only the 2.4m band.",5.0 out of 5 stars
Matthew,"Reviewed in the United States on June 12, 2024",Works perfectly with google assistant. Only downfall is I’d like them to turn on in the dimmest mode possible. I will be suggesting these for all clients.,5.0 out of 5 stars
Leslie Dicken,"Reviewed in the United States on December 9, 2017","I've tried 2 other brands of home automation dimmers. Neither of them worked for my situation. One was the X10 switches. Those never worked at all. Then I tried Leviton's solution but that required a neutral wire and I don't have one everywhere. This is a very easy installation. We have multiple 3 and 4 way switches. Instead of having to worry about having a neutral wire, this solution simply ties off the other light switches and replaces it with a remote. It is so simple.
I was concerned about the distance limitation from the hub to the light switches. We have a 3,500 sqft . I have had no issues at all with the distance. I've called their technical support a couple of times to get help with the wiring and understand if the solution will work in my home because of the distance. The people on the phone were very patient and helpful.
I've integrated the switches with my Echo dot and Echo and it works! Be aware that if you want to group a bunch of lights to turn on and off with a name that is similar to the names pre-programmed, you will need to create a group on the Alexa website. For example, I have 4 switches in my kitchen. I created a group called Kitchen Lights. Then I can tell Alexa to turn on the Kitchen Lights. I also used it with Apple's Home. It also worked pretty well. I've also integrated it with the Logitech Harmony remote. That also works pretty well.
My wife is happy that the outside lights are on when we come home using the sunset feature. I like that I can have all of the lights that I want turned on automatically when I come home.
Also, you should be aware that if you plan to install remotes on the wall, you have to buy a separate wall adapter. These cost about $7. This seems pretty expensive for a cheap piece of plastic. I don't know why they don't include those in the product when you are already paying $60 for a dimmer.
Be aware that the RA product line does not work with the Caseta system. If you have a really large house, you may need the RA2 system to reach all of the locations. I suggest trying out the Caseta system in the furthest distance from the hub to make sure it will work in your situation.
I just wish that they had a solution for my ceiling fans and lights. I haven't found a good solution that integrated with the Lutron and Echo systems. For now, I just used the Caseta switches for the lights and a traditional 3 way fan switch for the fans.",5.0 out of 5 stars
Hai Ly,"Reviewed in the United States on April 7, 2024",The installation was easy and look nice. I wish the Remote Control would make it 5 times bigger. Thanks!,4.0 out of 5 stars
David R,"Reviewed in the United States on April 18, 2024","A pleasure to deal with this company and a great product. I had trouble with my Amazon order as it came in 4 separate boxes instead of the one shown and the dimmers had different wiring than the diagram. Poor quality Amazon, but Lutron tech support guided me and it works great!",5.0 out of 5 stars
R. J. Crum,"Reviewed in the United States on October 23, 2023","I have used Lutron Caseta products in another home that was built in 1928, so the electrical system didn't have a neutral wire, which ruled out almost all smart switches. I discovered Lutron Caseta, and many of their products don't require a neutral wire. They were so easy to install and use that I decided to use them in another home that is more modern, but had two ""problem"" locations where I needed a smart switch. One was for the front porch light, which didn't have a neutral wire in the switchbox becasue of the way it was wired. I installed this switch into that outlet, installed and configured the Caseta Hub, and I now have a smart switch for the porch lights that I access through Smartthings. The Pico remote that comes in this kit was used to control a Lutron Caseta plug-in lamp dimmer (see separate review.) Overall, the Lutron Caset line is extremely easy to install, configure and use. It integrates well with Smartthings.",5.0 out of 5 stars
Miles R.,"Reviewed in the United States on March 1, 2024","Was easy to install, but programming isn’t so easy as it should be. Turning it on is easy, but turning off requires a second script or program. If you like using your phone to turn it on/off it’s easy breezy.",4.0 out of 5 stars
D. Johnson,"Reviewed in the United States on March 11, 2021","Three and half years ago I started to automate the house. Being an original Apple fan boy I also decided to only use HomeKit enabled smart devices. Choices being what they were I decided to go with Wemo devices because they didn't need a hub so I bought several dimmers, switches and outlets. Big mistake! I would find switches blinking blue because for some reason they reset themselves and good luck trying to get them on the network again because the iPhone app was finicky. I had to turn off the cellular and bluetooth radios and only use wifi and then some switches never connected again. I had to buy a z-way fan control and use a Raspberry Pi with a z-way adapter connected to my network to get that to work. Then I had to also use another Raspberry Pi running Homebridge to have other devices join HomeKit. Turn on one Wemo switch and others would also turn on. Finally I corrected everything with Lutron.
I bought a starter kit with the smart hub and a dimmer switch. I also bought a fan control and another switch to start the changeover. After replacing the units in the wall I was up and running 10 minutes later. I was astonished! I have been through three thermostats, a garage door opener and 15 other smart switches and nothing had been this easy. I immediately went about not only swapping out all my Wemo experiments, but I also added a few additional switches to fully automate my entire downstairs. I'm so impressed with the ease of use and dependable performance that I'm going to update the entire house. I was able to retire my Raspberry Pi devices as now all my smart devices are connected and working well with HomeKit.
I now own six dimmer controls, four switches and one fan control from Lutron. I'll be replacing my outlets with dimmer outlets and looking for other solutions that work with Lutron.
Just for record I also use the MyQ garage door opener, Arlo floodlight cams and an Ecobee thermostat.",5.0 out of 5 stars
