Profile Name,Date,Data,Star
"Char, The (Mostly) Happy Shopper","Reviewed in the United States on November 19, 2023","Here I am again with yet another echo review. Anyone who follows my reviews knows I have quite a few of these things. I'm always buying a new one and then doing the echo shuffle, placing them in different rooms with every upgrade. I have the echo dot 2nd gen (well, had....we'll get to that in a bit), an echo dot 4th generation, three echo show 5's, an echo show 8 and now, with my latest purchase, an echo show 10. I have them all over our house. I've been watching the 10 and 15 for a while now. Then, one day, I got a notification that the 10 had a deal. I took it and noticed they'd give me more off in I traded in one of my other devices. Out went the 2nd gen because I knew, with the upgrade and shuffling, I wouldn't use it anymore. The sadness washed over me. It was our first echo relationship. So many memories. The good times, the bad times. I will look back at them fondly. I took some time to say goodbye before packaging it up and taking it to the UPS drop-off. They say getting over your first is hard, and they are right, but it was time to move on.....

I purchased the 10 and it arrived the next day. Set up, as always, was a breeze. Took less than 5 minutes thanks to the preset up email. The 10 is about the right size for our kitchen (where it replaced the 8, which got moved elsewhere, hence the shuffle) and I love having the bigger screen to watch the news while I get ready for work in the morning. The sound and picture quality are pretty great. I did get a little stand for it so it sits a bit taller, but other than that, it's just about perfect. Just about you say? Yea, just about. My issue is with the one feature that the others I own don't have. Motion detection. I hate it. Why? Well, first, I don't ever use my echos for phone calls. I know some people do and that's cool. Just not my thing. Second, I placed my echo in a corner. It can't swivel without hitting a wall. So, I turned that feature off. Simple enough. Or so I thought. It did an update recently and I walked into my kitchen, only to find it stuck against the wall. It had reset itself. Bad Alexa, bad. I turned the feature off again. It started to move once more, telling me it was stuck. I gave it a good amount of side eye and double checked the settings. It showed that it was turned off. Hmmm. I did what our IT department always says to do when faced with a tech crisis. I turned it off and back on again. I also closed the camera lens, something I had forgotten to do with this one. It hasn't tried moving since. Let's hope it stays that way.

Since it does come with motion detection, one nice thing about it (yes, there is something positive about it I guess) is that even when disabled, the screen can be swiveled. Now, I do like that. I have had to adjust the screen a little depending on where I am in the room or because of the glare of the lights and it's nice to not have to move the whole device. I do sometimes wish you could lock it into place though. No swiveling at all. If there is such a feature (outside of the motion detection disable), I haven't found it yet.

Aside from that, just as with my other echos, I really like it. It's great for checking our blink cameras, watching news or tv, playing music throughout the house, controlling our lights, creating shopping lists, reminders and the like, or just being entertained by asking silly questions. Me and Alexa can have hours of fun with the last one. She's a crazy gal. There are so many things you can do that I doubt I will stop with the 10. As a matter of fact, I know I won't. As Amazon keeps making them, I will probably keep buying them, eventually having one in every single room in our house. I'm honestly pretty close. What will I do then, you ask? Well, we do have a garage and I have a workout shed, so we shall see.....",4.0 out of 5 stars
Angela,"Reviewed in the United States on August 11, 2024","I love how easy this is to set up. It's my 3rd echo show, so I'm no stranger to setting them up.
The sound quality from the speaker is good, much better than my echo show 5. The screen size is perfect for my kitchen, on the counter. Fits well in this otherwise wasted space and looks great.
I have it connected to my ring cameras and it alerts if someone's at my door. I also connected my Spotify to it and I can play music on all three of my echo shows at the same time, in multiple rooms. It is playing a slideshow of my photos too, which I have stored on Amazon photos. I enjoy having the ability to personalize the display.",5.0 out of 5 stars
Mike T,"Reviewed in the United States on August 31, 2024","Why not? I buy them when they go on sale. Love the sound, weather, stock, news, and pictures of the grandkids. When it moves, it's a little weird but you get used to it.

Hey Amazon..... When Alexa talks to me like HAL does in Space Odyssey 2001, I will believe AI is real and not marketing hype. Work on that!!",5.0 out of 5 stars
Joshua Canaway,"Reviewed in the United States on July 21, 2024","Liked the product but I was expressing so much more for the cost most of the fault is in the software this feel more like an over priced product the does more advertising to me then improving the quality of my home or office life I mainly bought this for office security and I liked the idea I can do zoom meeting on it but my company decided to start using teams instead can't use it for meetings. Also I would heavily like to include that Alexa routines are very lacking and custom routine sucked and I hated that alexa wanted to speak everytime you issued a custom routine I could get her to stop talking no matter what I tried also routines should have if then, elseif then, else then, and the ability to cancel another routine. It would be smarter if they did node driven routines.",4.0 out of 5 stars
dogdaysofsummer,"Reviewed in the United States on July 11, 2024","My sister bought one of these for the parents and her. I bought one to talk to my parents through video. I live 2 hours away and this way I can see them everyday or when I need to just see my parents when I don’t have the time to visit. As for that I did try to watch a video on it and it was amazing. I looked up a recipe to just check that portion out. Fantastic. I listened to music to try it out and the sound was fantastic also. But I really don’t see the need for it for other things and wondered should I send it back? I said nope, just seeing my parents through a video is well worth it. When my son moves away, guess who will be getting one? Yep him.",4.0 out of 5 stars
JyLen’A,"Reviewed in the United States on August 18, 2024",Purchased item for my mother and she loves it. Alexa gives her all her important information she needs on the daily and she loves the feature of being able to video chat with friend s and family. Sound quality is amazing she loves to listen to her jams (music) on the Alexa app the screen is a nice size very durable. Music plays load and clear. The screen is a nice size and the appearance overall is great!,5.0 out of 5 stars
CBK,"Reviewed in the United States on August 28, 2024",When I first got this it did not work properly but after software update (at least that’s what I think) it has work perfectly. I love that the big screen follows you if you want it to. Highly recommend.,5.0 out of 5 stars
Werner,"Reviewed in the United States on August 3, 2024","There was quite a bit of setup challenges. Now it works. I have to other Alexa devices in the same room. What I was thinking was to connect all for a better sound. Well, difficult and not always repeatable. Also when I ask Alexa for something it is random reply by one not all and not always the same. Over all it’s a good device. I like how it displays our front door when ring answers. Maybe some has some suggestions how to improve what I experienced. Thanks",5.0 out of 5 stars
christopher williams,"Reviewed in the United States on August 23, 2024",Sound and picture is great. The motion feature does not work very good. I asked to return the items so I could buy the product without notion but I would have a return fee,4.0 out of 5 stars
Herta76,"Reviewed in the United States on August 24, 2024",A least once a day I get the message that motion isn't available right now. Typically leaves it facing in some random direction. Other than that it's a great addition to my household.,4.0 out of 5 stars
